   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
265             ,  198 34 33 ,   93 25 22,      5.598,      0.000,      0.000,       -1.780,       -5.297,     -0.334
266             ,  201 17 59 ,  103 30 44,      5.854,      0.000,      0.000,       -2.068,       -5.304,     -1.368
267             ,  185 50 01 ,  103 31 09,      5.507,      0.000,      0.000,       -0.544,       -5.327,     -1.287
268             ,  180 28 46 ,   90 36 10,      5.326,      0.000,      0.000,       -0.045,       -5.325,     -0.056
269             ,  185 47 31 ,   78 04 28,      5.451,      0.000,      0.000,       -0.538,       -5.306,      1.126
270             ,  180 13 36 ,   67 30 20,      5.747,      0.000,      0.000,       -0.021,       -5.309,      2.199
271             ,  185 41 52 ,   57 27 42,      6.302,      0.000,      0.000,       -0.527,       -5.287,      3.390
272             ,  180 31 59 ,   51 00 41,      6.809,      0.000,      0.000,       -0.049,       -5.292,      4.284
273             ,  185 56 54 ,   45 01 42,      7.489,      0.000,      0.000,       -0.549,       -5.270,      5.293
274             ,  180 25 28 ,   39 50 42,      8.235,      0.000,      0.000,       -0.039,       -5.276,      6.323
275             ,  185 40 23 ,   36 29 03,      8.880,      0.000,      0.000,       -0.522,       -5.254,      7.139
276             ,  180 34 47 ,   34 02 33,      9.405,      0.000,      0.000,       -0.053,       -5.265,      7.793
277             ,  164 09 18 ,   35 26 43,      9.505,      0.000,      0.000,        1.505,       -5.303,      7.743
278             ,  167 50 40 ,   38 10 41,      8.741,      0.000,      0.000,        1.138,       -5.282,      6.871
279             ,  163 54 52 ,   42 40 43,      8.149,      0.000,      0.000,        1.531,       -5.308,      5.991
280             ,  168 37 19 ,   47 32 43,      7.323,      0.000,      0.000,        1.066,       -5.297,      4.943
281             ,  164 13 34 ,   52 51 39,      6.929,      0.000,      0.000,        1.502,       -5.315,      4.183
282             ,  168 31 08 ,   60 29 43,      6.228,      0.000,      0.000,        1.079,       -5.312,      3.067
283             ,  164 43 54 ,   66 32 41,      6.017,      0.000,      0.000,        1.454,       -5.325,      2.395
284             ,  168 47 12 ,   75 59 16,      5.598,      0.000,      0.000,        1.056,       -5.327,      1.355
285             ,  164 19 22 ,   84 45 44,      5.575,      0.000,      0.000,        1.500,       -5.345,      0.509
286             ,  168 19 07 ,   91 35 22,      5.456,      0.000,      0.000,        1.104,       -5.341,     -0.151
287             ,  163 31 17 ,  102 24 30,      5.723,      0.000,      0.000,        1.585,       -5.359,     -1.230
288             ,  168 12 30 ,  102 24 41,      5.596,      0.000,      0.000,        1.117,       -5.350,     -1.203
289             ,  326 41 55 ,   37 23 37,      9.923,      0.000,      0.000,       -3.309,        5.037,      7.884
290             ,  338 03 53 ,   39 49 32,     10.260,      0.000,      0.000,       -2.455,        6.095,      7.879
291             ,  342 17 37 ,   35 03 44,      9.622,      0.000,      0.000,       -1.681,        5.266,      7.876
292             ,  351 53 21 ,   38 05 19,     10.004,      0.000,      0.000,       -0.871,        6.110,      7.874
293             ,  358 53 06 ,   34 23 02,      9.533,      0.000,      0.000,       -0.105,        5.383,      7.867
294             ,    6 15 04 ,   37 59 48,      9.977,      0.000,      0.000,        0.669,        6.106,      7.863
295             ,   15 41 16 ,   34 55 46,      9.595,      0.000,      0.000,        1.486,        5.289,      7.867
296             ,   17 53 40 ,   29 27 26,      9.040,      0.000,      0.000,        1.366,        4.231,      7.871
297             ,    2 13 04 ,   28 49 05,      8.987,      0.000,      0.000,        0.168,        4.329,      7.874
298             ,  344 52 06 ,   29 52 40,      9.086,      0.000,      0.000,       -1.182,        4.369,      7.878
299             ,  331 05 41 ,   33 05 25,      9.410,      0.000,      0.000,       -2.483,        4.497,      7.884
300             ,  320 00 19 ,   35 15 17,      9.657,      0.000,      0.000,       -3.583,        4.271,      7.886
301             ,  317 32 14 ,   28 31 26,      8.976,      0.000,      0.000,       -2.894,        3.162,      7.886
302             ,  334 14 30 ,   23 42 11,      8.610,      0.000,      0.000,       -1.504,        3.117,      7.883
303             ,  354 57 37 ,   21 40 01,      8.477,      0.000,      0.000,       -0.275,        3.118,      7.878
304             ,   16 30 05 ,   23 44 10,      8.599,      0.000,      0.000,        0.983,        3.319,      7.872
305             ,   39 13 04 ,   17 52 06,      8.279,      0.000,      0.000,        1.606,        1.968,      7.880
306             ,    8 33 56 ,   14 38 55,      8.148,      0.000,      0.000,        0.307,        2.038,      7.883
307             ,  332 53 49 ,   16 00 58,      8.201,      0.000,      0.000,       -1.031,        2.014,      7.883
308             ,  315 26 57 ,   20 12 36,      8.405,      0.000,      0.000,       -2.037,        2.069,      7.888
309             ,  299 23 28 ,   23 35 31,      8.600,      0.000,      0.000,       -2.999,        1.689,      7.882
310             ,  282 29 06 ,   26 26 31,      8.814,      0.000,      0.000,       -3.832,        0.849,      7.892
311             ,  286 44 27 ,   18 38 36,      8.322,      0.000,      0.000,       -2.548,        0.766,      7.886
312             ,  296 15 20 ,   11 52 12,      8.056,      0.000,      0.000,       -1.486,        0.733,      7.884
313             ,  316 12 19 ,    5 35 45,      7.921,      0.000,      0.000,       -0.535,        0.558,      7.883
314             ,   49 55 34 ,    5 35 37,      7.920,      0.000,      0.000,        0.591,        0.497,      7.883
315             ,   77 30 36 ,   11 05 17,      8.034,      0.000,      0.000,        1.509,        0.334,      7.884
316             ,  127 46 40 ,   13 14 55,      8.099,      0.000,      0.000,        1.467,       -1.137,      7.884
317             ,  161 23 07 ,    8 57 16,      7.981,      0.000,      0.000,        0.397,       -1.177,      7.883
318             ,  211 59 39 ,    9 28 42,      7.995,      0.000,      0.000,       -0.698,       -1.117,      7.886
319             ,  245 37 55 ,   15 22 59,      8.182,      0.000,      0.000,       -1.977,       -0.896,      7.889
320             ,  255 19 41 ,   23 10 09,      8.581,      0.000,      0.000,       -3.266,       -0.855,      7.889
321             ,  259 33 50 ,   26 55 19,      8.846,      0.000,      0.000,       -3.939,       -0.726,      7.887
322             ,  238 59 25 ,   24 07 28,      8.651,      0.000,      0.000,       -3.030,       -1.822,      7.895
323             ,  219 42 43 ,   18 05 57,      8.300,      0.000,      0.000,       -1.647,       -1.984,      7.889
324             ,  191 07 33 ,   15 24 42,      8.178,      0.000,      0.000,       -0.419,       -2.133,      7.884
325             ,  160 22 24 ,   15 24 44,      8.179,      0.000,      0.000,        0.730,       -2.047,      7.885
326             ,  141 04 58 ,   18 08 56,      8.295,      0.000,      0.000,        1.623,       -2.010,      7.882
327             ,  156 41 51 ,   25 16 39,      8.724,      0.000,      0.000,        1.474,       -3.421,      7.888
328             ,  174 33 32 ,   22 26 53,      8.538,      0.000,      0.000,        0.309,       -3.246,      7.891
329             ,  196 27 22 ,   23 48 28,      8.624,      0.000,      0.000,       -0.986,       -3.338,      7.890
330             ,  220 04 07 ,   28 19 26,      8.974,      0.000,      0.000,       -2.741,       -3.259,      7.900
331             ,  221 41 10 ,   34 14 20,      9.565,      0.000,      0.000,       -3.579,       -4.019,      7.907
332             ,  214 39 23 ,   37 17 21,      9.948,      0.000,      0.000,       -3.427,       -4.958,      7.915
333             ,  211 30 45 ,   32 16 12,      9.341,      0.000,      0.000,       -2.607,       -4.252,      7.898
334             ,  200 33 51 ,   34 30 25,      9.581,      0.000,      0.000,       -1.906,       -5.082,      7.895
335             ,  188 48 16 ,   29 03 36,      9.021,      0.000,      0.000,       -0.671,       -4.330,      7.885
336             ,  184 00 51 ,   33 02 25,      9.405,      0.000,      0.000,       -0.359,       -5.115,      7.884
337             ,  175 41 09 ,   29 11 30,      9.035,      0.000,      0.000,        0.331,       -4.394,      7.887
338             ,  163 53 41 ,   26 49 19,      8.837,      0.000,      0.000,        1.106,       -3.831,      7.886
339             ,  162 04 24 ,   31 39 18,      9.262,      0.000,      0.000,        1.496,       -4.625,      7.884
340             ,  163 51 46 ,   34 42 25,      9.591,      0.000,      0.000,        1.518,       -5.246,      7.885
341             ,   10 38 29 ,  104 42 27,      5.658,      0.000,      0.000,        1.011,        5.378,     -1.437
342             ,    5 21 51 ,  104 06 58,      5.868,      0.000,      0.000,        0.532,        5.666,     -1.431
343             ,  359 19 09 ,  105 24 36,      5.361,      0.000,      0.000,       -0.061,        5.167,     -1.424
344             ,  352 27 35 ,  103 20 00,      6.146,      0.000,      0.000,       -0.785,        5.929,     -1.417
345             ,  342 54 26 ,  104 21 12,      5.718,      0.000,      0.000,       -1.628,        5.294,     -1.417
346             ,  338 22 42 ,  102 39 07,      6.456,      0.000,      0.000,       -2.321,        5.856,     -1.414
347             ,  332 08 28 ,  103 27 52,      6.078,      0.000,      0.000,       -2.762,        5.226,     -1.415
348             ,  324 16 18 ,  104 24 25,      5.649,      0.000,      0.000,       -3.195,        4.442,     -1.406
349             ,  328 18 31 ,  106 11 30,      5.076,      0.000,      0.000,       -2.561,        4.148,     -1.415
350             ,  338 55 29 ,  107 43 12,      4.656,      0.000,      0.000,       -1.595,        4.138,     -1.417
351             ,  346 41 56 ,  108 53 38,      4.391,      0.000,      0.000,       -0.956,        4.043,     -1.422
352             ,    4 37 57 ,  108 24 35,      4.538,      0.000,      0.000,        0.348,        4.292,     -1.433
353             ,   20 58 43 ,  108 39 23,      4.496,      0.000,      0.000,        1.525,        3.977,     -1.438
354             ,   32 48 52 ,  111 53 05,      3.837,      0.000,      0.000,        1.929,        2.992,     -1.430
355             ,   12 45 22 ,  117 07 25,      3.132,      0.000,      0.000,        0.616,        2.719,     -1.428
356             ,  342 37 49 ,  115 11 18,      3.328,      0.000,      0.000,       -0.899,        2.874,     -1.416
357             ,  328 17 02 ,  113 10 32,      3.595,      0.000,      0.000,       -1.737,        2.811,     -1.415
358             ,  315 41 47 ,  109 25 59,      4.252,      0.000,      0.000,       -2.801,        2.870,     -1.415
359             ,  303 20 10 ,  107 17 58,      4.745,      0.000,      0.000,       -3.785,        2.490,     -1.411
360             ,  307 03 34 ,  112 50 55,      3.647,      0.000,      0.000,       -2.682,        2.025,     -1.416
361             ,  318 08 18 ,  119 43 24,      2.858,      0.000,      0.000,       -1.656,        1.849,     -1.417
362             ,  338 59 25 ,  125 31 06,      2.446,      0.000,      0.000,       -0.714,        1.858,     -1.421
363             ,   11 39 48 ,  125 48 30,      2.436,      0.000,      0.000,        0.399,        1.934,     -1.425
364             ,   46 43 52 ,  116 23 47,      3.223,      0.000,      0.000,        2.102,        1.979,     -1.433
365             ,   71 23 41 ,  124 48 52,      2.494,      0.000,      0.000,        1.940,        0.653,     -1.424
366             ,   49 49 15 ,  138 28 32,      1.901,      0.000,      0.000,        0.963,        0.813,     -1.423
367             ,  351 33 38 ,  144 15 35,      1.754,      0.000,      0.000,       -0.150,        1.013,     -1.423
368             ,  305 22 13 ,  132 46 02,      2.086,      0.000,      0.000,       -1.249,        0.886,     -1.416
369             ,  292 23 55 ,  120 30 39,      2.786,      0.000,      0.000,       -2.219,        0.915,     -1.415
370             ,  287 51 25 ,  110 12 19,      4.076,      0.000,      0.000,       -3.641,        1.173,     -1.408
371             ,  279 04 08 ,  109 36 56,      4.205,      0.000,      0.000,       -3.912,        0.624,     -1.412
372             ,  271 42 26 ,  113 18 42,      3.549,      0.000,      0.000,       -3.258,        0.097,     -1.404
373             ,  274 58 01 ,  121 38 05,      2.700,      0.000,      0.000,       -2.290,        0.199,     -1.416
374             ,  274 58 11 ,  132 04 14,      2.125,      0.000,      0.000,       -1.571,        0.137,     -1.424
375             ,  274 58 04 ,  149 05 32,      1.655,      0.000,      0.000,       -0.847,        0.074,     -1.420
376             ,   96 21 25 ,  149 04 48,      1.657,      0.000,      0.000,        0.846,       -0.094,     -1.421
377             ,   96 00 51 ,  133 20 07,      2.069,      0.000,      0.000,        1.497,       -0.158,     -1.420
378             ,   96 00 57 ,  121 46 32,      2.698,      0.000,      0.000,        2.281,       -0.240,     -1.421
379             ,  130 01 56 ,  115 49 32,      3.240,      0.000,      0.000,        2.233,       -1.876,     -1.412
380             ,  136 19 23 ,  121 52 53,      2.678,      0.000,      0.000,        1.570,       -1.645,     -1.415
381             ,  150 06 39 ,  128 30 23,      2.279,      0.000,      0.000,        0.889,       -1.546,     -1.419
382             ,  183 23 03 ,  132 48 37,      2.079,      0.000,      0.000,       -0.090,       -1.522,     -1.413
383             ,  219 33 15 ,  128 23 05,      2.279,      0.000,      0.000,       -1.137,       -1.377,     -1.415
384             ,  242 50 59 ,  119 37 59,      2.867,      0.000,      0.000,       -2.218,       -1.137,     -1.418
385             ,  254 34 25 ,  113 12 15,      3.581,      0.000,      0.000,       -3.172,       -0.875,     -1.411
386             ,  257 28 19 ,  109 26 35,      4.263,      0.000,      0.000,       -3.924,       -0.872,     -1.419
387             ,  244 02 03 ,  111 25 38,      3.858,      0.000,      0.000,       -3.229,       -1.573,     -1.410
388             ,  238 38 18 ,  106 58 26,      4.826,      0.000,      0.000,       -3.941,       -2.402,     -1.409
389             ,  229 55 07 ,  110 47 45,      3.982,      0.000,      0.000,       -2.848,       -2.397,     -1.414
390             ,  218 59 35 ,  116 09 09,      3.203,      0.000,      0.000,       -1.809,       -2.235,     -1.412
391             ,  197 53 35 ,  119 59 50,      2.827,      0.000,      0.000,       -0.752,       -2.330,     -1.413
392             ,  177 21 13 ,  120 31 24,      2.790,      0.000,      0.000,        0.111,       -2.401,     -1.417
393             ,  159 22 49 ,  119 17 42,      2.889,      0.000,      0.000,        0.887,       -2.358,     -1.414
394             ,  144 17 14 ,  118 08 13,      2.990,      0.000,      0.000,        1.539,       -2.141,     -1.410
395             ,  139 08 48 ,  114 05 00,      3.454,      0.000,      0.000,        2.063,       -2.385,     -1.409
396             ,  151 06 00 ,  108 29 58,      4.448,      0.000,      0.000,        2.039,       -3.693,     -1.411
397             ,  163 33 58 ,  110 52 29,      3.960,      0.000,      0.000,        1.047,       -3.549,     -1.411
398             ,  175 25 23 ,  112 02 44,      3.777,      0.000,      0.000,        0.279,       -3.490,     -1.418
399             ,  192 41 38 ,  113 34 40,      3.533,      0.000,      0.000,       -0.712,       -3.159,     -1.413
400             ,  209 57 15 ,  110 06 15,      4.115,      0.000,      0.000,       -1.930,       -3.348,     -1.415
401             ,  219 59 50 ,  108 32 08,      4.458,      0.000,      0.000,       -2.717,       -3.238,     -1.417
402             ,  223 27 20 ,  104 04 49,      5.811,      0.000,      0.000,       -3.876,       -4.091,     -1.414
403             ,  218 06 00 ,  104 01 26,      5.820,      0.000,      0.000,       -3.484,       -4.443,     -1.410
404             ,  211 34 57 ,  105 21 14,      5.357,      0.000,      0.000,       -2.705,       -4.400,     -1.418
405             ,  200 32 55 ,  104 31 01,      5.679,      0.000,      0.000,       -1.930,       -5.148,     -1.424
406             ,  198 45 47 ,  107 27 19,      4.728,      0.000,      0.000,       -1.451,       -4.271,     -1.418
407             ,  182 28 32 ,  105 27 43,      5.357,      0.000,      0.000,       -0.223,       -5.158,     -1.428
408             ,  175 34 03 ,  108 03 34,      4.572,      0.000,      0.000,        0.336,       -4.334,     -1.418
409             ,  163 54 16 ,  104 58 25,      5.480,      0.000,      0.000,        1.468,       -5.086,     -1.416
410             ,  155 06 24 ,  106 10 07,      5.076,      0.000,      0.000,        2.052,       -4.422,     -1.413
411             ,   19 39 10 ,   97 15 04,      6.343,      0.000,      0.000,        2.116,        5.926,     -0.801
412             ,   19 34 36 ,   98 31 31,      6.146,      0.000,      0.000,        2.037,        5.727,     -0.911
413             ,   22 14 02 ,   98 37 19,      5.789,      0.000,      0.000,        2.166,        5.298,     -0.868
414             ,   30 06 51 ,  109 46 38,      4.161,      0.000,      0.000,        1.965,        3.387,     -1.408
415             ,   40 28 02 ,  109 46 42,      3.686,      0.000,      0.000,        2.251,        2.639,     -1.247
416             ,   49 20 47 ,  114 30 32,      3.291,      0.000,      0.000,        2.272,        1.951,     -1.365
417             ,   56 47 13 ,  114 09 34,      3.092,      0.000,      0.000,        2.360,        1.545,     -1.265
418             ,   48 49 37 ,   96 53 37,      3.363,      0.000,      0.000,        2.513,        2.198,     -0.404
419             ,   37 11 32 ,   97 48 48,      4.022,      0.000,      0.000,        2.409,        3.174,     -0.547
420             ,   34 11 29 ,   88 21 47,      4.488,      0.000,      0.000,        2.521,        3.711,      0.128
421             ,   29 10 44 ,   93 39 31,      4.894,      0.000,      0.000,        2.381,        4.264,     -0.312
422             ,   23 45 29 ,   97 24 18,      5.590,      0.000,      0.000,        2.233,        5.074,     -0.720
423             ,   25 53 30 ,   88 39 34,      5.574,      0.000,      0.000,        2.433,        5.013,      0.130
424             ,   23 34 26 ,   81 38 46,      6.448,      0.000,      0.000,        2.551,        5.847,      0.937
425             ,   22 20 46 ,   87 39 27,      6.334,      0.000,      0.000,        2.406,        5.853,      0.259
426             ,   20 16 39 ,   95 48 47,      6.360,      0.000,      0.000,        2.193,        5.935,     -0.644
427             ,   60 09 44 ,  115 14 47,      3.011,      0.000,      0.000,        2.362,        1.355,     -1.284
428             ,   77 38 14 ,  114 38 41,      2.683,      0.000,      0.000,        2.382,        0.522,     -1.119
429             ,   87 34 33 ,  119 21 27,      2.668,      0.000,      0.000,        2.324,        0.098,     -1.308
430             ,  107 26 06 ,  114 51 27,      2.710,      0.000,      0.000,        2.346,       -0.737,     -1.139
431             ,  131 32 18 ,  113 58 47,      3.329,      0.000,      0.000,        2.277,       -2.017,     -1.353
432             ,  135 31 53 ,  108 05 06,      3.504,      0.000,      0.000,        2.333,       -2.377,     -1.088
433             ,  145 03 24 ,  108 05 01,      4.168,      0.000,      0.000,        2.270,       -3.248,     -1.294
434             ,  149 11 44 ,  103 44 27,      4.621,      0.000,      0.000,        2.299,       -3.855,     -1.098
435             ,  153 47 44 ,  104 49 13,      5.249,      0.000,      0.000,        2.241,       -4.553,     -1.343
436             ,   23 40 07 ,   79 30 29,      6.524,      0.000,      0.000,        2.575,        5.876,      1.188
437             ,   23 48 15 ,   67 14 22,      6.941,      0.000,      0.000,        2.583,        5.856,      2.685
438             ,   23 48 01 ,   57 30 00,      7.607,      0.000,      0.000,        2.589,        5.870,      4.087
439             ,   23 48 04 ,   47 41 40,      8.741,      0.000,      0.000,        2.609,        5.915,      5.883
440             ,   31 34 17 ,   39 21 34,      7.749,      0.000,      0.000,        2.573,        4.187,      5.992
441             ,   31 34 31 ,   47 15 42,      6.649,      0.000,      0.000,        2.557,        4.160,      4.512
442             ,   32 48 03 ,   57 16 05,      5.591,      0.000,      0.000,        2.548,        3.953,      3.023
443             ,   32 47 21 ,   67 25 42,      5.103,      0.000,      0.000,        2.552,        3.962,      1.959
444             ,   32 36 38 ,   83 26 35,      4.769,      0.000,      0.000,        2.553,        3.991,      0.545
445             ,   41 32 55 ,   88 57 07,      3.828,      0.000,      0.000,        2.539,        2.864,      0.070
446             ,   57 04 29 ,   96 59 34,      3.041,      0.000,      0.000,        2.533,        1.640,     -0.370
447             ,   57 03 49 ,   73 15 01,      3.132,      0.000,      0.000,        2.517,        1.631,      0.903
448             ,   41 56 11 ,   69 11 04,      4.056,      0.000,      0.000,        2.534,        2.820,      1.441
449             ,   56 12 36 ,   54 45 08,      3.710,      0.000,      0.000,        2.518,        1.685,      2.141
450             ,   43 11 53 ,   47 18 26,      5.037,      0.000,      0.000,        2.534,        2.699,      3.416
451             ,   54 56 15 ,   35 08 36,      5.346,      0.000,      0.000,        2.519,        1.768,      4.371
452             ,   41 37 39 ,   33 02 26,      7.036,      0.000,      0.000,        2.548,        2.868,      5.898
453             ,   74 14 48 ,   23 39 39,      6.504,      0.000,      0.000,        2.512,        0.709,      5.957
454             ,   74 14 41 ,   31 07 22,      5.036,      0.000,      0.000,        2.505,        0.707,      4.311
455             ,   74 14 53 ,   41 38 20,      3.912,      0.000,      0.000,        2.501,        0.706,      2.923
456             ,   74 15 37 ,   59 10 36,      3.028,      0.000,      0.000,        2.503,        0.705,      1.552
457             ,   74 15 24 ,   82 32 18,      2.619,      0.000,      0.000,        2.499,        0.705,      0.340
458             ,   74 21 47 ,   99 20 32,      2.639,      0.000,      0.000,        2.508,        0.702,     -0.428
459             ,  100 03 03 ,   99 20 24,      2.555,      0.000,      0.000,        2.482,       -0.440,     -0.415
460             ,  100 03 13 ,   77 31 19,      2.580,      0.000,      0.000,        2.480,       -0.440,      0.557
461             ,  100 03 12 ,   61 28 51,      2.862,      0.000,      0.000,        2.476,       -0.439,      1.367
462             ,  100 03 15 ,   46 44 47,      3.449,      0.000,      0.000,        2.474,       -0.439,      2.364
463             ,  100 03 15 ,   37 20 04,      4.154,      0.000,      0.000,        2.481,       -0.440,      3.303
464             ,  100 03 13 ,   27 55 28,      5.400,      0.000,      0.000,        2.490,       -0.441,      4.771
465             ,  100 03 15 ,   22 14 41,      6.685,      0.000,      0.000,        2.492,       -0.442,      6.187
466             ,  126 04 51 ,   26 48 16,      6.793,      0.000,      0.000,        2.476,       -1.804,      6.063
467             ,  123 48 02 ,   33 39 27,      5.356,      0.000,      0.000,        2.467,       -1.651,      4.458
468             ,  123 47 59 ,   42 07 13,      4.413,      0.000,      0.000,        2.459,       -1.646,      3.273
469             ,  123 48 00 ,   54 32 26,      3.621,      0.000,      0.000,        2.451,       -1.641,      2.100
470             ,  123 47 49 ,   69 23 42,      3.150,      0.000,      0.000,        2.451,       -1.640,      1.109
471             ,  120 36 17 ,   82 56 35,      2.876,      0.000,      0.000,        2.456,       -1.453,      0.353
472             ,  128 57 12 ,   98 16 36,      3.190,      0.000,      0.000,        2.455,       -1.985,     -0.459
473             ,  142 17 34 ,   94 12 27,      3.988,      0.000,      0.000,        2.432,       -3.146,     -0.293
474             ,  151 37 27 ,   94 12 15,      5.108,      0.000,      0.000,        2.421,       -4.482,     -0.374
475             ,  145 27 29 ,   83 44 16,      4.299,      0.000,      0.000,        2.423,       -3.520,      0.469
476             ,  151 37 50 ,   73 12 15,      5.314,      0.000,      0.000,        2.417,       -4.476,      1.535
477             ,  141 18 41 ,   60 24 22,      4.469,      0.000,      0.000,        2.429,       -3.033,      2.207
478             ,  151 40 31 ,   57 00 08,      6.057,      0.000,      0.000,        2.410,       -4.472,      3.299
479             ,  144 10 07 ,   45 48 35,      5.803,      0.000,      0.000,        2.436,       -3.373,      4.045
480             ,  151 14 51 ,   42 46 08,      7.440,      0.000,      0.000,        2.430,       -4.429,      5.461
481             ,  145 20 19 ,   35 18 46,      7.455,      0.000,      0.000,        2.451,       -3.544,      6.083
482             ,  151 02 07 ,   39 37 38,      7.897,      0.000,      0.000,        2.439,       -4.407,      6.082
483             ,   22 55 06 ,   45 18 21,      9.180,      0.000,      0.000,        2.541,        6.010,      6.456
484             ,   19 34 04 ,   39 27 54,      9.646,      0.000,      0.000,        2.053,        5.777,      7.447
485             ,   29 11 30 ,   37 38 58,      8.275,      0.000,      0.000,        2.465,        4.413,      6.552
486             ,   29 11 06 ,   27 08 24,      8.622,      0.000,      0.000,        1.918,        3.434,      7.673
487             ,   47 12 10 ,   27 01 46,      7.333,      0.000,      0.000,        2.445,        2.264,      6.532
488             ,   64 27 11 ,   15 08 05,      7.950,      0.000,      0.000,        1.873,        0.895,      7.675
489             ,  100 20 14 ,   20 45 00,      6.930,      0.000,      0.000,        2.416,       -0.441,      6.481
490             ,  128 04 34 ,   16 28 21,      8.066,      0.000,      0.000,        1.800,       -1.411,      7.735
491             ,  139 13 44 ,   29 03 25,      7.458,      0.000,      0.000,        2.366,       -2.743,      6.520
492             ,  155 21 03 ,   29 04 25,      8.803,      0.000,      0.000,        1.784,       -3.888,      7.694
493             ,  151 42 01 ,   38 08 15,      8.167,      0.000,      0.000,        2.391,       -4.441,      6.423
494             ,   25 58 30 ,  102 54 08,      1.722,      0.000,      0.000,        0.735,        1.509,     -0.384
495             ,  326 07 28 ,  140 07 08,      1.830,      0.000,      0.000,       -0.654,        0.974,     -1.404
