   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
62              ,   90 14 08 ,   33 45 00,      3.891,      0.000,      0.000,        2.162,       -0.009,      3.235
63              ,  129 58 05 ,   42 07 52,      4.489,      0.000,      0.000,        2.308,       -1.935,      3.329
64              ,  123 09 03 ,   85 16 45,      2.609,      0.000,      0.000,        2.177,       -1.422,      0.215
65              ,  123 09 02 ,   92 01 42,      2.600,      0.000,      0.000,        2.176,       -1.421,     -0.092
66              ,  123 09 01 ,   99 39 51,      2.630,      0.000,      0.000,        2.171,       -1.418,     -0.442
67              ,  123 09 01 ,  111 12 27,      2.790,      0.000,      0.000,        2.178,       -1.423,     -1.009
68              ,  123 10 33 ,  117 15 14,      2.935,      0.000,      0.000,        2.184,       -1.428,     -1.344
69              ,  132 54 16 ,  121 26 39,      2.524,      0.000,      0.000,        1.577,       -1.466,     -1.316
70              ,  132 54 18 ,  110 24 29,      2.282,      0.000,      0.000,        1.566,       -1.456,     -0.796
71              ,  132 54 20 ,   99 34 16,      1.434,      0.000,      0.000,        1.036,       -0.963,     -0.238
72              ,  131 51 44 ,   99 34 11,      2.205,      0.000,      0.000,        1.619,       -1.451,     -0.367
73              ,  148 47 56 ,  128 15 46,      2.234,      0.000,      0.000,        0.909,       -1.500,     -1.383
74              ,  148 29 29 ,  115 43 08,      1.953,      0.000,      0.000,        0.920,       -1.500,     -0.847
75              ,  148 29 36 ,   99 25 00,      1.784,      0.000,      0.000,        0.920,       -1.500,     -0.292
76              ,  148 29 42 ,   82 10 59,      1.782,      0.000,      0.000,        0.923,       -1.505,      0.242
77              ,  148 29 56 ,   65 45 35,      1.946,      0.000,      0.000,        0.927,       -1.513,      0.799
78              ,  148 30 06 ,   59 31 44,      2.064,      0.000,      0.000,        0.929,       -1.517,      1.047
79              ,  159 01 33 ,   57 32 51,      1.963,      0.000,      0.000,        0.593,       -1.547,      1.053
80              ,  159 01 32 ,   71 11 21,      1.739,      0.000,      0.000,        0.589,       -1.537,      0.561
81              ,  159 01 31 ,   87 01 11,      1.639,      0.000,      0.000,        0.586,       -1.528,      0.085
82              ,  159 01 28 ,  107 31 36,      1.705,      0.000,      0.000,        0.582,       -1.518,     -0.513
83              ,  159 01 30 ,  121 10 07,      1.904,      0.000,      0.000,        0.583,       -1.521,     -0.985
84              ,  169 09 43 ,   59 45 43,      1.843,      0.000,      0.000,        0.299,       -1.564,      0.928
85              ,  169 09 40 ,   82 26 08,      1.587,      0.000,      0.000,        0.296,       -1.545,      0.209
86              ,  169 09 39 ,   97 34 39,      1.578,      0.000,      0.000,        0.294,       -1.536,     -0.208
87              ,  169 09 37 ,  121 51 12,      1.844,      0.000,      0.000,        0.295,       -1.539,     -0.973
88              ,  169 11 36 ,  123 44 15,      2.091,      0.000,      0.000,        0.326,       -1.708,     -1.161
89              ,  199 33 34 ,   62 11 41,      1.974,      0.000,      0.000,       -0.585,       -1.645,      0.921
90              ,  199 33 33 ,   85 01 34,      1.703,      0.000,      0.000,       -0.568,       -1.599,      0.148
91              ,  199 33 34 ,   95 54 04,      1.698,      0.000,      0.000,       -0.566,       -1.592,     -0.175
92              ,  199 33 29 ,  123 03 45,      1.946,      0.000,      0.000,       -0.546,       -1.537,     -1.062
93              ,  199 46 31 ,  128 14 02,      2.142,      0.000,      0.000,       -0.569,       -1.583,     -1.325
94              ,  216 43 33 ,  122 24 26,      2.385,      0.000,      0.000,       -1.204,       -1.614,     -1.278
95              ,  216 43 37 ,   93 00 05,      2.024,      0.000,      0.000,       -1.209,       -1.620,     -0.106
96              ,  216 43 33 ,   70 09 52,      2.121,      0.000,      0.000,       -1.193,       -1.599,      0.720
97              ,  216 43 37 ,   63 19 46,      2.274,      0.000,      0.000,       -1.215,       -1.628,      1.021
98              ,  218 17 11 ,   60 10 35,      2.220,      0.000,      0.000,       -1.194,       -1.512,      1.104
99              ,  186 55 56 ,   54 19 29,      1.920,      0.000,      0.000,       -0.188,       -1.549,      1.120
100             ,  169 09 14 ,   52 20 59,      1.858,      0.000,      0.000,        0.277,       -1.445,      1.135
101             ,  153 20 41 ,   53 39 52,      1.941,      0.000,      0.000,        0.702,       -1.398,      1.150
102             ,  144 39 46 ,   36 39 28,      1.424,      0.000,      0.000,        0.492,       -0.693,      1.142
103             ,  183 06 44 ,   33 56 59,      1.359,      0.000,      0.000,       -0.041,       -0.758,      1.127
104             ,  225 49 35 ,   41 56 54,      1.506,      0.000,      0.000,       -0.722,       -0.702,      1.120
105             ,  242 42 18 ,   52 07 38,      1.806,      0.000,      0.000,       -1.267,       -0.654,      1.109
106             ,  266 11 53 ,   50 37 45,      1.747,      0.000,      0.000,       -1.347,       -0.090,      1.108
107             ,  266 01 04 ,   17 51 11,      1.179,      0.000,      0.000,       -0.361,       -0.025,      1.123
108             ,  183 19 14 ,    5 02 47,      1.131,      0.000,      0.000,       -0.006,       -0.099,      1.126
109             ,   34 23 46 ,   37 37 46,      1.444,      0.000,      0.000,        0.498,        0.728,      1.144
110             ,   17 47 21 ,   50 36 25,      1.803,      0.000,      0.000,        0.426,        1.326,      1.144
111             ,  356 45 36 ,   50 35 43,      1.786,      0.000,      0.000,       -0.078,        1.378,      1.134
112             ,  356 45 41 ,   35 24 48,      1.392,      0.000,      0.000,       -0.046,        0.805,      1.134
113             ,  326 33 21 ,   52 28 58,      1.840,      0.000,      0.000,       -0.804,        1.218,      1.121
114             ,  313 22 41 ,   58 59 38,      2.158,      0.000,      0.000,       -1.344,        1.270,      1.112
115             ,  300 06 10 ,   48 50 47,      1.697,      0.000,      0.000,       -1.105,        0.641,      1.116
116             ,   84 45 10 ,   26 23 46,      4.038,      0.000,      0.000,        1.787,        0.164,      3.617
117             ,   68 55 04 ,   22 07 26,      3.893,      0.000,      0.000,        1.368,        0.527,      3.606
118             ,  103 00 40 ,   28 48 45,      4.132,      0.000,      0.000,        1.941,       -0.448,      3.621
119             ,  108 06 43 ,   23 32 39,      3.938,      0.000,      0.000,        1.495,       -0.489,      3.610
120             ,  165 23 06 ,   33 05 44,      4.341,      0.000,      0.000,        0.598,       -2.294,      3.637
121             ,  266 34 15 ,   21 43 35,      3.862,      0.000,      0.000,       -1.427,       -0.086,      3.588
122             ,   53 51 41 ,  121 31 54,      2.752,      0.000,      0.000,        1.894,        1.383,     -1.439
123             ,   83 55 47 ,  129 05 19,      2.286,      0.000,      0.000,        1.765,        0.188,     -1.442
124             ,  121 29 08 ,  122 09 57,      2.691,      0.000,      0.000,        1.942,       -1.190,     -1.433
125             ,  125 46 53 ,  131 50 57,      2.139,      0.000,      0.000,        1.293,       -0.932,     -1.427
126             ,   97 46 52 ,  139 53 59,      1.880,      0.000,      0.000,        1.200,       -0.164,     -1.438
127             ,   59 36 30 ,  139 53 48,      1.879,      0.000,      0.000,        1.044,        0.612,     -1.437
128             ,   28 21 24 ,  133 16 01,      2.087,      0.000,      0.000,        0.722,        1.337,     -1.430
129             ,   16 34 38 ,  135 53 26,      1.988,      0.000,      0.000,        0.395,        1.326,     -1.427
130             ,   27 08 29 ,  149 43 26,      1.658,      0.000,      0.000,        0.381,        0.744,     -1.432
131             ,  148 07 46 ,  149 43 11,      1.649,      0.000,      0.000,        0.439,       -0.706,     -1.424
132             ,  159 46 25 ,  134 20 30,      2.034,      0.000,      0.000,        0.503,       -1.365,     -1.422
133             ,  190 46 40 ,  134 20 26,      2.027,      0.000,      0.000,       -0.271,       -1.424,     -1.416
134             ,  219 29 44 ,  128 49 45,      2.282,      0.000,      0.000,       -1.131,       -1.372,     -1.431
135             ,  227 16 18 ,  135 19 12,      1.977,      0.000,      0.000,       -1.021,       -0.943,     -1.406
136             ,  207 30 37 ,  140 56 44,      1.818,      0.000,      0.000,       -0.529,       -1.016,     -1.412
137             ,  264 32 53 ,  136 24 26,      1.945,      0.000,      0.000,       -1.335,       -0.127,     -1.409
138             ,  264 40 00 ,  147 05 34,      1.690,      0.000,      0.000,       -0.914,       -0.085,     -1.419
139             ,  306 30 40 ,  132 32 35,      2.096,      0.000,      0.000,       -1.241,        0.919,     -1.417
140             ,  221 56 32 ,  123 21 06,      2.413,      0.000,      0.000,       -1.347,       -1.499,     -1.327
141             ,  221 56 48 ,  106 37 38,      2.104,      0.000,      0.000,       -1.348,       -1.500,     -0.602
142             ,  221 57 03 ,   90 20 16,      2.016,      0.000,      0.000,       -1.347,       -1.499,     -0.012
143             ,  221 57 00 ,   65 06 56,      2.105,      0.000,      0.000,       -1.276,       -1.420,      0.886
144             ,  221 57 06 ,   64 36 54,      2.220,      0.000,      0.000,       -1.341,       -1.492,      0.952
145             ,  243 01 51 ,   58 12 04,      1.850,      0.000,      0.000,       -1.401,       -0.713,      0.975
