   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
58              ,  350 35 45 ,   41 32 08,     10.001,      0.000,      0.000,       -1.084,        6.543,      7.486
59              ,  350 36 14 ,   38 28 18,     10.063,      0.000,      0.000,       -1.022,        6.177,      7.879
60              ,    0 40 11 ,   38 00 07,     10.003,      0.000,      0.000,        0.072,        6.158,      7.882
61              ,    0 40 37 ,   40 55 50,      9.942,      0.000,      0.000,        0.077,        6.513,      7.511
62              ,    9 45 48 ,   38 21 06,     10.059,      0.000,      0.000,        1.058,        6.151,      7.889
63              ,    9 45 50 ,   41 17 12,     10.021,      0.000,      0.000,        1.121,        6.516,      7.530
64              ,   18 03 40 ,   39 13 09,     10.196,      0.000,      0.000,        1.999,        6.129,      7.899
65              ,   18 03 57 ,   42 05 33,     10.195,      0.000,      0.000,        2.119,        6.497,      7.565
66              ,   25 02 29 ,   40 30 31,     10.394,      0.000,      0.000,        2.858,        6.117,      7.902
67              ,   25 48 50 ,  100 35 24,      5.992,      0.000,      0.000,        2.565,        5.302,     -1.101
68              ,   25 48 57 ,   90 51 54,      5.905,      0.000,      0.000,        2.571,        5.315,     -0.089
69              ,   25 49 02 ,   79 45 16,      6.016,      0.000,      0.000,        2.578,        5.329,      1.070
70              ,   25 49 03 ,   71 14 56,      6.266,      0.000,      0.000,        2.584,        5.341,      2.014
71              ,   25 49 03 ,   61 15 48,      6.761,      0.000,      0.000,        2.582,        5.337,      3.251
72              ,   25 49 05 ,   53 14 12,      7.396,      0.000,      0.000,        2.580,        5.333,      4.426
73              ,   25 49 05 ,   46 37 36,      8.149,      0.000,      0.000,        2.580,        5.332,      5.596
74              ,   25 48 59 ,   37 36 48,      9.718,      0.000,      0.000,        2.583,        5.339,      7.698
75              ,   28 19 19 ,   35 28 05,      9.358,      0.000,      0.000,        2.576,        4.780,      7.621
76              ,   28 19 12 ,   42 11 24,      8.083,      0.000,      0.000,        2.575,        4.779,      5.989
77              ,   28 19 15 ,   49 43 47,      7.111,      0.000,      0.000,        2.574,        4.777,      4.597
78              ,   28 19 14 ,   60 59 32,      6.205,      0.000,      0.000,        2.574,        4.777,      3.009
79              ,   28 19 15 ,   69 40 51,      5.783,      0.000,      0.000,        2.573,        4.774,      2.008
80              ,   28 19 12 ,   80 12 41,      5.492,      0.000,      0.000,        2.568,        4.764,      0.934
81              ,   28 19 10 ,   89 07 20,      5.416,      0.000,      0.000,        2.569,        4.767,      0.083
82              ,   28 09 06 ,  101 06 10,      5.555,      0.000,      0.000,        2.572,        4.806,     -1.070
83              ,   34 25 19 ,  105 53 09,      4.723,      0.000,      0.000,        2.568,        3.747,     -1.293
84              ,   34 39 09 ,   93 06 24,      4.521,      0.000,      0.000,        2.567,        3.713,     -0.245
85              ,   34 39 14 ,   82 09 35,      4.553,      0.000,      0.000,        2.564,        3.710,      0.621
86              ,   34 39 12 ,   72 49 55,      4.715,      0.000,      0.000,        2.562,        3.706,      1.392
87              ,   34 39 17 ,   64 43 47,      4.990,      0.000,      0.000,        2.566,        3.712,      2.130
88              ,   34 39 15 ,   54 36 46,      5.543,      0.000,      0.000,        2.569,        3.717,      3.210
89              ,   34 39 16 ,   47 12 01,      6.165,      0.000,      0.000,        2.572,        3.721,      4.188
90              ,   34 39 18 ,   40 59 21,      6.894,      0.000,      0.000,        2.571,        3.720,      5.204
91              ,   34 39 16 ,   34 48 39,      7.927,      0.000,      0.000,        2.573,        3.722,      6.508
92              ,   34 39 09 ,   30 25 53,      8.938,      0.000,      0.000,        2.574,        3.724,      7.707
93              ,   38 24 26 ,   28 11 42,      8.762,      0.000,      0.000,        2.572,        3.244,      7.722
94              ,   38 24 25 ,   37 00 38,      6.867,      0.000,      0.000,        2.568,        3.239,      5.483
95              ,   38 24 24 ,   45 08 25,      5.832,      0.000,      0.000,        2.568,        3.240,      4.114
96              ,   38 24 26 ,   55 46 03,      4.998,      0.000,      0.000,        2.567,        3.238,      2.812
97              ,   38 24 26 ,   67 18 16,      4.475,      0.000,      0.000,        2.565,        3.235,      1.727
98              ,   38 24 24 ,   77 48 09,      4.220,      0.000,      0.000,        2.563,        3.232,      0.892
99              ,   38 24 23 ,   91 08 54,      4.128,      0.000,      0.000,        2.564,        3.234,     -0.083
100             ,   38 24 25 ,  104 55 07,      4.272,      0.000,      0.000,        2.565,        3.235,     -1.100
101             ,   50 45 33 ,  108 30 30,      3.484,      0.000,      0.000,        2.559,        2.090,     -1.106
102             ,   50 45 36 ,   94 03 37,      3.306,      0.000,      0.000,        2.554,        2.086,     -0.234
103             ,   50 45 37 ,   82 25 17,      3.325,      0.000,      0.000,        2.553,        2.085,      0.439
104             ,   50 45 38 ,   71 58 16,      3.396,      0.000,      0.000,        2.501,        2.043,      1.051
105             ,   50 45 38 ,   61 53 47,      3.735,      0.000,      0.000,        2.552,        2.084,      1.759
106             ,   50 45 37 ,   50 18 38,      4.277,      0.000,      0.000,        2.549,        2.082,      2.731
107             ,   50 45 36 ,   40 52 36,      5.025,      0.000,      0.000,        2.547,        2.080,      3.800
108             ,   50 45 26 ,   34 26 40,      5.809,      0.000,      0.000,        2.545,        2.078,      4.790
109             ,   50 36 35 ,   28 34 12,      6.877,      0.000,      0.000,        2.542,        2.087,      6.040
110             ,   50 36 34 ,   23 16 21,      8.329,      0.000,      0.000,        2.543,        2.088,      7.652
111             ,   57 16 07 ,   21 26 42,      8.235,      0.000,      0.000,        2.533,        1.628,      7.665
112             ,   57 16 05 ,   27 21 37,      6.558,      0.000,      0.000,        2.535,        1.630,      5.824
113             ,   57 16 05 ,   34 43 05,      5.300,      0.000,      0.000,        2.539,        1.632,      4.356
114             ,   57 16 03 ,   43 51 31,      4.365,      0.000,      0.000,        2.544,        1.635,      3.147
115             ,   57 16 04 ,   58 00 59,      3.571,      0.000,      0.000,        2.548,        1.638,      1.892
116             ,   57 16 05 ,   69 00 37,      3.244,      0.000,      0.000,        2.548,        1.638,      1.162
117             ,   57 16 03 ,   85 18 04,      3.046,      0.000,      0.000,        2.554,        1.642,      0.250
118             ,   57 16 07 ,  108 18 39,      3.205,      0.000,      0.000,        2.559,        1.645,     -1.007
119             ,   78 24 04 ,  114 19 48,      2.851,      0.000,      0.000,        2.545,        0.522,     -1.175
120             ,   78 24 12 ,   89 25 02,      2.598,      0.000,      0.000,        2.544,        0.522,      0.026
121             ,   78 24 13 ,   69 07 18,      2.781,      0.000,      0.000,        2.545,        0.522,      0.991
122             ,   78 24 15 ,   52 07 49,      3.297,      0.000,      0.000,        2.549,        0.523,      2.024
123             ,   78 24 12 ,   40 38 02,      3.988,      0.000,      0.000,        2.544,        0.522,      3.027
124             ,   78 24 10 ,   30 21 59,      5.137,      0.000,      0.000,        2.544,        0.522,      4.432
125             ,   78 24 09 ,   23 09 01,      6.596,      0.000,      0.000,        2.540,        0.521,      6.065
126             ,   78 24 16 ,   19 10 31,      7.890,      0.000,      0.000,        2.539,        0.521,      7.452
127             ,   89 10 25 ,   18 06 44,      8.160,      0.000,      0.000,        2.537,        0.037,      7.756
128             ,   89 10 23 ,   23 48 23,      6.273,      0.000,      0.000,        2.532,        0.037,      5.739
129             ,   89 10 23 ,   31 47 44,      4.811,      0.000,      0.000,        2.534,        0.037,      4.089
130             ,   89 10 24 ,   42 41 04,      3.741,      0.000,      0.000,        2.536,        0.037,      2.750
131             ,   89 10 28 ,   54 16 52,      3.126,      0.000,      0.000,        2.537,        0.037,      1.825
132             ,   89 10 22 ,   68 40 58,      2.724,      0.000,      0.000,        2.537,        0.037,      0.990
133             ,   89 10 24 ,   85 21 55,      2.547,      0.000,      0.000,        2.539,        0.037,      0.206
134             ,   89 10 25 ,  115 33 23,      2.817,      0.000,      0.000,        2.541,        0.037,     -1.215
135             ,  112 23 23 ,   99 18 15,      2.781,      0.000,      0.000,        2.538,       -1.045,     -0.450
136             ,  112 23 40 ,   78 32 53,      2.801,      0.000,      0.000,        2.539,       -1.046,      0.556
137             ,  112 23 36 ,   59 57 17,      3.170,      0.000,      0.000,        2.537,       -1.045,      1.587
138             ,  112 23 36 ,   45 50 06,      3.823,      0.000,      0.000,        2.536,       -1.045,      2.664
139             ,  112 23 31 ,   35 39 35,      4.699,      0.000,      0.000,        2.533,       -1.044,      3.818
140             ,  112 23 30 ,   27 52 17,      5.853,      0.000,      0.000,        2.530,       -1.042,      5.174
141             ,  112 23 27 ,   21 53 23,      7.326,      0.000,      0.000,        2.525,       -1.040,      6.798
142             ,  112 23 28 ,   19 42 08,      8.110,      0.000,      0.000,        2.528,       -1.042,      7.635
143             ,  121 08 37 ,   20 57 55,      8.246,      0.000,      0.000,        2.525,       -1.526,      7.700
144             ,  121 08 38 ,   29 56 25,      5.921,      0.000,      0.000,        2.529,       -1.528,      5.131
145             ,  121 08 37 ,   39 15 44,      4.676,      0.000,      0.000,        2.533,       -1.530,      3.620
146             ,  121 08 38 ,   50 16 54,      3.849,      0.000,      0.000,        2.534,       -1.531,      2.459
147             ,  121 08 38 ,   62 40 53,      3.331,      0.000,      0.000,        2.533,       -1.531,      1.529
148             ,  121 08 36 ,   78 28 28,      3.019,      0.000,      0.000,        2.532,       -1.530,      0.603
149             ,  121 08 36 ,   89 00 18,      2.959,      0.000,      0.000,        2.532,       -1.530,      0.051
150             ,  121 08 38 ,  111 04 59,      3.169,      0.000,      0.000,        2.531,       -1.529,     -1.140
151             ,  136 36 37 ,  108 50 14,      3.896,      0.000,      0.000,        2.533,       -2.679,     -1.258
152             ,  136 36 48 ,   91 06 29,      3.688,      0.000,      0.000,        2.533,       -2.680,     -0.071
153             ,  137 18 12 ,   76 11 50,      3.846,      0.000,      0.000,        2.533,       -2.745,      0.918
154             ,  137 18 12 ,   64 46 36,      4.129,      0.000,      0.000,        2.533,       -2.745,      1.760
155             ,  137 18 13 ,   49 51 14,      4.880,      0.000,      0.000,        2.530,       -2.742,      3.146
156             ,  137 18 13 ,   39 56 17,      5.805,      0.000,      0.000,        2.527,       -2.739,      4.451
157             ,  137 18 12 ,   31 39 50,      7.092,      0.000,      0.000,        2.525,       -2.736,      6.037
158             ,  137 18 10 ,   26 19 09,      8.396,      0.000,      0.000,        2.524,       -2.736,      7.525
159             ,  140 58 42 ,   27 31 36,      8.664,      0.000,      0.000,        2.521,       -3.111,      7.683
160             ,  140 58 39 ,   33 37 46,      7.225,      0.000,      0.000,        2.519,       -3.109,      6.016
161             ,  140 58 41 ,   41 24 41,      6.057,      0.000,      0.000,        2.522,       -3.113,      4.542
162             ,  140 58 41 ,   51 02 47,      5.157,      0.000,      0.000,        2.525,       -3.116,      3.242
163             ,  140 58 41 ,   62 32 22,      4.523,      0.000,      0.000,        2.527,       -3.118,      2.086
164             ,  140 58 40 ,   70 45 02,      4.255,      0.000,      0.000,        2.529,       -3.121,      1.403
165             ,  140 58 41 ,   85 13 29,      4.030,      0.000,      0.000,        2.528,       -3.120,      0.335
166             ,  140 58 44 ,   91 54 49,      4.017,      0.000,      0.000,        2.528,       -3.119,     -0.134
167             ,  125 51 03 ,   86 29 52,      4.075,      0.000,      0.000,        3.297,       -2.382,      0.249
168             ,  125 51 05 ,   75 27 41,      4.202,      0.000,      0.000,        3.297,       -2.382,      1.055
169             ,  125 51 06 ,   66 31 31,      4.433,      0.000,      0.000,        3.296,       -2.381,      1.766
170             ,  125 51 07 ,   56 27 03,      4.873,      0.000,      0.000,        3.292,       -2.379,      2.693
171             ,  125 51 06 ,   48 31 38,      5.415,      0.000,      0.000,        3.289,       -2.377,      3.586
172             ,  125 51 04 ,   41 42 12,      6.096,      0.000,      0.000,        3.287,       -2.375,      4.551
173             ,  125 51 04 ,   35 16 19,      7.020,      0.000,      0.000,        3.286,       -2.374,      5.731
174             ,  125 50 59 ,   30 11 39,      8.069,      0.000,      0.000,        3.289,       -2.377,      6.974
175             ,  125 44 14 ,   27 28 24,      8.772,      0.000,      0.000,        3.285,       -2.364,      7.782
176             ,  123 28 29 ,   27 11 33,      8.611,      0.000,      0.000,        3.283,       -2.171,      7.660
177             ,  123 13 05 ,   30 33 54,      7.713,      0.000,      0.000,        3.281,       -2.149,      6.641
178             ,  123 15 27 ,   36 03 27,      6.674,      0.000,      0.000,        3.285,       -2.154,      5.395
179             ,  123 20 47 ,   43 00 50,      5.769,      0.000,      0.000,        3.288,       -2.163,      4.218
180             ,  123 28 26 ,   54 37 30,      4.840,      0.000,      0.000,        3.292,       -2.177,      2.802
181             ,  123 28 28 ,   67 59 49,      4.260,      0.000,      0.000,        3.295,       -2.179,      1.596
182             ,  123 35 36 ,   85 41 34,      3.966,      0.000,      0.000,        3.295,       -2.188,      0.298
183             ,  103 13 41 ,  107 21 31,      3.556,      0.000,      0.000,        3.304,       -0.777,     -1.061
184             ,  103 13 45 ,   90 36 02,      3.394,      0.000,      0.000,        3.304,       -0.777,     -0.036
185             ,  103 13 44 ,   69 20 45,      3.626,      0.000,      0.000,        3.303,       -0.776,      1.279
186             ,  103 13 47 ,   56 01 54,      4.087,      0.000,      0.000,        3.300,       -0.776,      2.284
187             ,  103 13 46 ,   43 53 41,      4.885,      0.000,      0.000,        3.297,       -0.775,      3.520
188             ,  103 13 43 ,   34 59 57,      5.901,      0.000,      0.000,        3.295,       -0.775,      4.834
189             ,  103 11 59 ,   28 42 27,      7.040,      0.000,      0.000,        3.292,       -0.772,      6.174
190             ,  102 45 27 ,   23 57 36,      8.306,      0.000,      0.000,        3.290,       -0.745,      7.591
191             ,   95 01 00 ,   23 17 00,      8.371,      0.000,      0.000,        3.296,       -0.289,      7.690
192             ,   95 01 00 ,   29 02 47,      6.805,      0.000,      0.000,        3.291,       -0.289,      5.949
193             ,   95 01 04 ,   34 03 29,      5.905,      0.000,      0.000,        3.294,       -0.289,      4.892
194             ,   95 01 01 ,   43 20 40,      4.821,      0.000,      0.000,        3.296,       -0.289,      3.506
195             ,   95 01 04 ,   55 35 13,      4.013,      0.000,      0.000,        3.298,       -0.290,      2.268
196             ,   95 01 03 ,   69 54 37,      3.527,      0.000,      0.000,        3.299,       -0.290,      1.211
197             ,   95 01 01 ,   87 20 28,      3.319,      0.000,      0.000,        3.302,       -0.290,      0.154
198             ,   95 01 05 ,  111 05 40,      3.556,      0.000,      0.000,        3.305,       -0.290,     -1.280
199             ,   74 40 39 ,  110 04 13,      3.651,      0.000,      0.000,        3.307,        0.906,     -1.253
200             ,   74 59 40 ,   91 23 18,      3.425,      0.000,      0.000,        3.307,        0.886,     -0.083
201             ,   75 25 39 ,   75 37 20,      3.527,      0.000,      0.000,        3.307,        0.860,      0.876
202             ,   75 42 31 ,   62 28 04,      3.851,      0.000,      0.000,        3.309,        0.843,      1.780
203             ,   75 42 32 ,   50 14 41,      4.439,      0.000,      0.000,        3.307,        0.842,      2.839
204             ,   75 42 32 ,   41 31 00,      5.147,      0.000,      0.000,        3.306,        0.842,      3.854
205             ,   75 54 17 ,   34 05 40,      6.076,      0.000,      0.000,        3.303,        0.829,      5.031
206             ,   75 54 20 ,   27 11 47,      7.448,      0.000,      0.000,        3.301,        0.829,      6.624
207             ,   75 58 39 ,   23 49 28,      8.427,      0.000,      0.000,        3.302,        0.825,      7.709
208             ,   68 07 10 ,   24 43 26,      8.485,      0.000,      0.000,        3.293,        1.322,      7.707
209             ,   68 07 10 ,   30 01 59,      7.092,      0.000,      0.000,        3.294,        1.323,      6.140
210             ,   68 07 11 ,   37 09 04,      5.887,      0.000,      0.000,        3.299,        1.325,      4.692
211             ,   68 07 10 ,   44 30 59,      5.075,      0.000,      0.000,        3.302,        1.326,      3.619
212             ,   68 07 13 ,   62 58 21,      4.003,      0.000,      0.000,        3.309,        1.329,      1.819
213             ,   68 07 14 ,   78 26 15,      3.640,      0.000,      0.000,        3.309,        1.329,      0.730
214             ,   68 07 15 ,   96 47 52,      3.593,      0.000,      0.000,        3.311,        1.329,     -0.425
215             ,   68 07 16 ,  109 23 25,      3.784,      0.000,      0.000,        3.313,        1.330,     -1.256
216             ,   48 31 14 ,  105 22 26,      4.601,      0.000,      0.000,        3.324,        2.938,     -1.220
217             ,   48 31 27 ,   95 51 12,      4.458,      0.000,      0.000,        3.322,        2.937,     -0.455
218             ,   48 31 28 ,   89 38 12,      4.435,      0.000,      0.000,        3.323,        2.937,      0.028
219             ,   48 31 28 ,   82 03 29,      4.477,      0.000,      0.000,        3.322,        2.937,      0.619
220             ,   48 31 27 ,   73 02 24,      4.636,      0.000,      0.000,        3.323,        2.937,      1.352
221             ,   48 31 29 ,   63 08 27,      4.976,      0.000,      0.000,        3.326,        2.940,      2.248
222             ,   48 31 29 ,   53 32 51,      5.520,      0.000,      0.000,        3.327,        2.940,      3.280
223             ,   48 31 27 ,   46 15 55,      6.143,      0.000,      0.000,        3.325,        2.940,      4.247
224             ,   48 31 23 ,   39 40 00,      6.948,      0.000,      0.000,        3.323,        2.937,      5.348
225             ,   48 31 23 ,   33 56 57,      7.946,      0.000,      0.000,        3.325,        2.939,      6.591
226             ,   48 31 23 ,   29 49 55,      8.930,      0.000,      0.000,        3.328,        2.942,      7.747
227             ,  201 39 23 ,  105 44 25,      4.593,      0.000,      0.000,       -1.632,       -4.109,     -1.246
228             ,  201 39 26 ,   92 29 47,      4.424,      0.000,      0.000,       -1.631,       -4.108,     -0.193
229             ,  201 39 28 ,   78 53 08,      4.501,      0.000,      0.000,       -1.630,       -4.105,      0.868
230             ,  201 39 27 ,   65 18 10,      4.861,      0.000,      0.000,       -1.630,       -4.105,      2.031
231             ,  201 39 30 ,   50 39 59,      5.712,      0.000,      0.000,       -1.631,       -4.106,      3.621
232             ,  201 39 29 ,   42 34 02,      6.521,      0.000,      0.000,       -1.628,       -4.100,      4.803
233             ,  201 39 28 ,   35 17 20,      7.625,      0.000,      0.000,       -1.626,       -4.094,      6.224
234             ,  201 39 24 ,   29 43 44,      8.875,      0.000,      0.000,       -1.624,       -4.090,      7.707
235             ,  195 34 44 ,   28 50 00,      8.788,      0.000,      0.000,       -1.138,       -4.082,      7.698
236             ,  195 34 42 ,   36 40 11,      7.112,      0.000,      0.000,       -1.141,       -4.091,      5.704
237             ,  195 34 44 ,   42 16 10,      6.320,      0.000,      0.000,       -1.142,       -4.095,      4.677
238             ,  195 34 44 ,   51 15 20,      5.456,      0.000,      0.000,       -1.143,       -4.099,      3.415
239             ,  195 34 45 ,   60 08 19,      4.906,      0.000,      0.000,       -1.143,       -4.098,      2.443
240             ,  195 34 45 ,   71 22 32,      4.494,      0.000,      0.000,       -1.144,       -4.102,      1.435
241             ,  195 34 46 ,   84 18 06,      4.286,      0.000,      0.000,       -1.145,       -4.108,      0.426
242             ,  195 34 46 ,   98 25 00,      4.315,      0.000,      0.000,       -1.146,       -4.111,     -0.632
243             ,  195 34 51 ,  105 21 21,      4.428,      0.000,      0.000,       -1.147,       -4.113,     -1.172
244             ,  214 13 10 ,   97 02 39,      5.018,      0.000,      0.000,       -2.801,       -4.118,     -0.615
245             ,  217 19 54 ,   77 05 23,      5.312,      0.000,      0.000,       -3.140,       -4.117,      1.187
246             ,  217 20 02 ,   67 09 53,      5.618,      0.000,      0.000,       -3.140,       -4.117,      2.180
247             ,  217 20 03 ,   57 20 00,      6.138,      0.000,      0.000,       -3.134,       -4.108,      3.313
248             ,  217 20 04 ,   46 44 09,      7.066,      0.000,      0.000,       -3.121,       -4.091,      4.843
249             ,  217 19 47 ,   39 36 59,      8.061,      0.000,      0.000,       -3.117,       -4.087,      6.210
250             ,  213 44 59 ,   35 01 42,      8.561,      0.000,      0.000,       -2.730,       -4.086,      7.010
251             ,  213 44 54 ,   41 12 51,      7.467,      0.000,      0.000,       -2.733,       -4.091,      5.617
252             ,  213 44 56 ,   47 49 06,      6.649,      0.000,      0.000,       -2.737,       -4.097,      4.465
253             ,  213 44 59 ,   56 15 36,      5.938,      0.000,      0.000,       -2.743,       -4.106,      3.298
254             ,  213 44 57 ,   67 42 21,      5.342,      0.000,      0.000,       -2.746,       -4.110,      2.027
255             ,  213 44 57 ,   79 18 20,      5.035,      0.000,      0.000,       -2.749,       -4.114,      0.934
256             ,  213 09 22 ,   89 21 18,      4.916,      0.000,      0.000,       -2.689,       -4.116,      0.055
257             ,  213 09 28 ,   98 21 15,      4.969,      0.000,      0.000,       -2.689,       -4.116,     -0.722
258             ,  180 19 13 ,   99 13 56,      4.172,      0.000,      0.000,       -0.023,       -4.118,     -0.669
259             ,  180 19 19 ,   86 36 37,      4.121,      0.000,      0.000,       -0.023,       -4.114,      0.244
260             ,  180 19 16 ,   72 05 33,      4.315,      0.000,      0.000,       -0.023,       -4.106,      1.327
261             ,  180 19 15 ,   60 19 51,      4.721,      0.000,      0.000,       -0.023,       -4.102,      2.337
262             ,  180 19 19 ,   51 13 05,      5.257,      0.000,      0.000,       -0.023,       -4.098,      3.292
263             ,  180 19 16 ,   43 32 36,      5.940,      0.000,      0.000,       -0.023,       -4.092,      4.306
264             ,  180 19 19 ,   39 43 47,      6.394,      0.000,      0.000,       -0.023,       -4.087,      4.917
265             ,  180 19 08 ,   28 58 34,      8.411,      0.000,      0.000,       -0.023,       -4.075,      7.358
266             ,  172 59 04 ,   27 37 12,      8.858,      0.000,      0.000,        0.502,       -4.076,      7.849
267             ,  172 59 01 ,   29 41 37,      8.290,      0.000,      0.000,        0.502,       -4.076,      7.202
268             ,  173 10 46 ,   40 05 46,      6.396,      0.000,      0.000,        0.489,       -4.090,      4.893
269             ,  173 10 45 ,   46 49 47,      5.657,      0.000,      0.000,        0.490,       -4.097,      3.871
270             ,  173 10 46 ,   52 05 36,      5.234,      0.000,      0.000,        0.490,       -4.101,      3.216
271             ,  173 10 44 ,   61 32 44,      4.701,      0.000,      0.000,        0.491,       -4.104,      2.240
272             ,  173 10 45 ,   73 01 08,      4.325,      0.000,      0.000,        0.491,       -4.107,      1.263
