Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
263             ,  148 53 22 ,   79 35 03,      6.339,      0.000,      0.000,        3.222,       -5.338,      1.146
264             ,  150 15 30 ,   70 32 46,      6.519,      0.000,      0.000,        3.049,       -5.337,      2.171
265             ,  148 21 50 ,   61 34 17,      7.119,      0.000,      0.000,        3.284,       -5.330,      3.389
266             ,  150 05 37 ,   54 39 29,      7.531,      0.000,      0.000,        3.063,       -5.325,      4.357
267             ,  148 38 48 ,   49 06 32,      8.239,      0.000,      0.000,        3.241,       -5.319,      5.393
268             ,  149 46 22 ,   43 31 09,      8.920,      0.000,      0.000,        3.092,       -5.307,      6.468
269             ,  148 16 56 ,   39 07 45,      9.884,      0.000,      0.000,        3.279,       -5.306,      7.667
270             ,  162 05 20 ,   35 36 51,      9.548,      0.000,      0.000,        1.710,       -5.291,      7.762
271             ,  166 24 10 ,   38 21 13,      8.771,      0.000,      0.000,        1.280,       -5.290,      6.878
272             ,  162 18 36 ,   43 29 53,      8.086,      0.000,      0.000,        1.691,       -5.302,      5.865
273             ,  166 22 47 ,   48 29 54,      7.286,      0.000,      0.000,        1.285,       -5.303,      4.828
274             ,  162 23 25 ,   56 32 45,      6.682,      0.000,      0.000,        1.687,       -5.314,      3.684
275             ,  166 50 59 ,   63 00 54,      6.125,      0.000,      0.000,        1.242,       -5.315,      2.779
276             ,  162 51 48 ,   71 09 52,      5.884,      0.000,      0.000,        1.641,       -5.322,      1.900
277             ,  166 29 56 ,   80 24 08,      5.559,      0.000,      0.000,        1.280,       -5.330,      0.927
278             ,  162 43 31 ,   88 27 13,      5.592,      0.000,      0.000,        1.660,       -5.338,      0.151
279             ,  166 37 27 ,   96 03 14,      5.517,      0.000,      0.000,        1.269,       -5.337,     -0.582
280             ,  183 50 02 ,   96 03 25,      5.374,      0.000,      0.000,       -0.357,       -5.332,     -0.567
281             ,  179 13 35 ,   85 05 37,      5.350,      0.000,      0.000,        0.072,       -5.330,      0.458
282             ,  184 22 01 ,   76 26 42,      5.494,      0.000,      0.000,       -0.407,       -5.325,      1.288
283             ,  179 19 57 ,   66 43 40,      5.792,      0.000,      0.000,        0.062,       -5.320,      2.288
284             ,  183 19 56 ,   60 02 57,      6.145,      0.000,      0.000,       -0.310,       -5.316,      3.068
285             ,  179 23 23 ,   52 54 55,      6.654,      0.000,      0.000,        0.057,       -5.308,      4.013
286             ,  182 32 22 ,   47 19 49,      7.217,      0.000,      0.000,       -0.235,       -5.302,      4.892
287             ,  182 48 05 ,   38 53 11,      8.438,      0.000,      0.000,       -0.259,       -5.291,      6.568
288             ,  178 48 58 ,   34 03 23,      9.430,      0.000,      0.000,        0.109,       -5.280,      7.813
289             ,  183 29 53 ,   34 12 41,      9.413,      0.000,      0.000,       -0.323,       -5.283,      7.784
290             ,  195 57 27 ,   35 27 12,      9.490,      0.000,      0.000,       -1.513,       -5.293,      7.731
291             ,  200 10 54 ,   39 10 41,      8.911,      0.000,      0.000,       -1.942,       -5.284,      6.908
292             ,  196 43 02 ,   42 12 38,      8.237,      0.000,      0.000,       -1.592,       -5.300,      6.101
293             ,  200 18 24 ,   49 09 27,      7.463,      0.000,      0.000,       -1.959,       -5.295,      4.880
294             ,  197 33 44 ,   57 16 49,      6.618,      0.000,      0.000,       -1.680,       -5.308,      3.577
295             ,  200 24 38 ,   66 32 40,      6.176,      0.000,      0.000,       -1.976,       -5.310,      2.458
296             ,  196 23 11 ,   76 51 41,      5.703,      0.000,      0.000,       -1.567,       -5.329,      1.296
297             ,  199 43 33 ,   85 37 45,      5.674,      0.000,      0.000,       -1.910,       -5.326,      0.432
298             ,  196 04 49 ,   91 01 01,      5.549,      0.000,      0.000,       -1.537,       -5.331,     -0.098
299             ,  341 34 28 ,   35 28 45,      9.678,      0.000,      0.000,       -1.775,        5.329,      7.881
300             ,  351 44 49 ,   37 38 09,      9.943,      0.000,      0.000,       -0.872,        6.009,      7.874
301             ,  359 02 34 ,   34 09 25,      9.515,      0.000,      0.000,       -0.089,        5.341,      7.873
302             ,    5 19 58 ,   38 08 06,     10.004,      0.000,      0.000,        0.574,        6.151,      7.868
303             ,   14 45 20 ,   35 12 15,      9.630,      0.000,      0.000,        1.414,        5.369,      7.869
304             ,   20 55 52 ,   39 33 57,     10.196,      0.000,      0.000,        2.320,        6.066,      7.860
305             ,   31 08 18 ,   37 24 39,      9.898,      0.000,      0.000,        3.110,        5.147,      7.862
306             ,   26 52 33 ,   30 56 33,      9.170,      0.000,      0.000,        2.132,        4.206,      7.865
307             ,   12 55 24 ,   28 48 47,      8.986,      0.000,      0.000,        0.969,        4.221,      7.873
308             ,  355 11 44 ,   27 58 17,      8.922,      0.000,      0.000,       -0.350,        4.170,      7.880
309             ,  338 32 36 ,   28 17 35,      8.960,      0.000,      0.000,       -1.553,        3.953,      7.889
310             ,  328 29 51 ,   20 51 19,      8.448,      0.000,      0.000,       -1.572,        2.564,      7.894
311             ,  351 36 18 ,   19 08 39,      8.348,      0.000,      0.000,       -0.400,        2.708,      7.887
312             ,   21 55 10 ,   19 08 35,      8.338,      0.000,      0.000,        1.021,        2.537,      7.877
313             ,   36 15 51 ,   25 03 32,      8.685,      0.000,      0.000,        2.176,        2.966,      7.867
314             ,   46 33 20 ,   30 09 19,      9.092,      0.000,      0.000,        3.316,        3.141,      7.861
315             ,   64 35 44 ,   26 17 12,      8.770,      0.000,      0.000,        3.508,        1.666,      7.863
316             ,   56 46 23 ,   19 11 53,      8.334,      0.000,      0.000,        2.292,        1.502,      7.870
317             ,   37 13 57 ,   12 21 59,      8.061,      0.000,      0.000,        1.044,        1.374,      7.874
318             ,  335 11 48 ,   11 12 15,      8.038,      0.000,      0.000,       -0.655,        1.418,      7.885
319             ,  300 39 17 ,   14 33 31,      8.153,      0.000,      0.000,       -1.763,        1.045,      7.892
320             ,  249 55 38 ,   13 02 17,      8.104,      0.000,      0.000,       -1.717,       -0.627,      7.895
321             ,  224 18 09 ,    7 37 14,      7.958,      0.000,      0.000,       -0.737,       -0.755,      7.888
322             ,  150 49 43 ,    9 19 57,      7.986,      0.000,      0.000,        0.631,       -1.131,      7.880
323             ,  110 40 28 ,   17 31 04,      8.253,      0.000,      0.000,        2.324,       -0.877,      7.870
324             ,  115 19 49 ,   26 37 58,      8.801,      0.000,      0.000,        3.566,       -1.688,      7.867
325             ,  134 25 01 ,   22 24 36,      8.521,      0.000,      0.000,        2.320,       -2.274,      7.878
326             ,  157 06 52 ,   17 44 59,      8.274,      0.000,      0.000,        0.981,       -2.324,      7.881
327             ,  189 31 28 ,   16 42 49,      8.236,      0.000,      0.000,       -0.392,       -2.336,      7.888
328             ,  216 56 10 ,   19 56 00,      8.399,      0.000,      0.000,       -1.721,       -2.289,      7.896
329             ,  199 15 19 ,   26 08 42,      8.796,      0.000,      0.000,       -1.278,       -3.659,      7.896
330             ,  199 15 48 ,   33 49 40,      9.506,      0.000,      0.000,       -1.746,       -4.996,      7.897
331             ,  189 57 41 ,   28 33 11,      8.982,      0.000,      0.000,       -0.743,       -4.228,      7.890
332             ,  180 56 15 ,   32 40 46,      9.375,      0.000,      0.000,       -0.083,       -5.061,      7.891
333             ,  168 47 10 ,   23 06 23,      8.575,      0.000,      0.000,        0.654,       -3.301,      7.887
334             ,  167 25 48 ,   29 43 04,      9.079,      0.000,      0.000,        0.980,       -4.393,      7.885
335             ,  162 00 53 ,   33 55 22,      9.502,      0.000,      0.000,        1.637,       -5.044,      7.884
336             ,  149 37 29 ,   24 37 19,      8.669,      0.000,      0.000,        1.826,       -3.116,      7.881
337             ,  152 51 28 ,   31 41 07,      9.254,      0.000,      0.000,        2.217,       -4.325,      7.874
338             ,  147 59 55 ,   36 46 13,      9.836,      0.000,      0.000,        3.120,       -4.993,      7.879
339             ,  143 50 38 ,   31 52 41,      9.276,      0.000,      0.000,        2.890,       -3.956,      7.877
340             ,  133 35 29 ,   31 14 41,      9.210,      0.000,      0.000,        3.460,       -3.294,      7.874
341             ,  130 34 47 ,   24 53 58,      8.675,      0.000,      0.000,        2.774,       -2.376,      7.869
342             ,  342 47 17 ,  104 40 32,      5.681,      0.000,      0.000,       -1.626,        5.250,     -1.439
343             ,  349 32 04 ,  103 19 37,      6.220,      0.000,      0.000,       -1.099,        5.952,     -1.434
344             ,  354 38 58 ,  103 16 00,      5.272,      0.000,      0.000,       -0.478,        5.109,     -1.210
345             ,  356 03 54 ,  105 11 32,      5.489,      0.000,      0.000,       -0.364,        5.285,     -1.439
346             ,    2 34 58 ,  105 11 43,      5.470,      0.000,      0.000,        0.238,        5.273,     -1.434
347             ,    4 36 13 ,  103 19 32,      6.208,      0.000,      0.000,        0.485,        6.022,     -1.431
348             ,    8 34 54 ,  103 19 07,      6.207,      0.000,      0.000,        0.901,        5.972,     -1.430
349             ,   13 23 33 ,  104 40 30,      5.644,      0.000,      0.000,        1.265,        5.311,     -1.430
350             ,   18 37 10 ,  104 26 03,      5.736,      0.000,      0.000,        1.773,        5.264,     -1.430
351             ,   19 39 50 ,  102 42 08,      6.503,      0.000,      0.000,        2.135,        5.973,     -1.430
352             ,   24 13 51 ,  102 56 03,      6.391,      0.000,      0.000,        2.556,        5.680,     -1.431
353             ,   28 46 19 ,  103 32 47,      6.143,      0.000,      0.000,        2.875,        5.235,     -1.439
354             ,   31 56 06 ,  102 48 16,      6.471,      0.000,      0.000,        3.338,        5.355,     -1.434
355             ,   34 07 12 ,  105 21 18,      5.406,      0.000,      0.000,        2.924,        4.316,     -1.432
356             ,   31 27 55 ,  108 42 34,      4.465,      0.000,      0.000,        2.208,        3.607,     -1.432
357             ,   21 49 01 ,  106 50 27,      4.931,      0.000,      0.000,        1.754,        4.381,     -1.429
358             ,   14 36 27 ,  111 26 45,      3.920,      0.000,      0.000,        0.920,        3.531,     -1.433
359             ,    4 44 16 ,  107 39 57,      4.705,      0.000,      0.000,        0.370,        4.468,     -1.428
360             ,  355 20 19 ,  112 19 32,      3.774,      0.000,      0.000,       -0.284,        3.480,     -1.434
361             ,  348 36 13 ,  107 33 52,      4.731,      0.000,      0.000,       -0.891,        4.421,     -1.428
362             ,  339 39 06 ,  110 25 32,      4.099,      0.000,      0.000,       -1.336,        3.601,     -1.430
363             ,  337 19 12 ,  106 48 40,      4.954,      0.000,      0.000,       -1.829,        4.376,     -1.433
364             ,  321 38 48 ,  112 01 31,      3.800,      0.000,      0.000,       -2.186,        2.762,     -1.425
365             ,  331 51 56 ,  126 12 19,      2.421,      0.000,      0.000,       -0.921,        1.723,     -1.430
366             ,  354 08 56 ,  120 41 26,      2.806,      0.000,      0.000,       -0.246,        2.400,     -1.432
367             ,   20 12 11 ,  135 26 21,      2.010,      0.000,      0.000,        0.487,        1.324,     -1.432
368             ,   29 55 52 ,  119 25 43,      2.923,      0.000,      0.000,        1.270,        2.206,     -1.436
369             ,   55 03 31 ,  122 24 03,      2.670,      0.000,      0.000,        1.848,        1.291,     -1.431
370             ,   47 10 08 ,  113 47 30,      3.562,      0.000,      0.000,        2.390,        2.216,     -1.437
371             ,   63 45 20 ,  109 58 27,      4.196,      0.000,      0.000,        3.537,        1.744,     -1.433
372             ,   72 59 20 ,  115 26 00,      3.347,      0.000,      0.000,        2.890,        0.884,     -1.437
373             ,   90 01 08 ,  112 05 38,      3.814,      0.000,      0.000,        3.534,       -0.001,     -1.434
374             ,   90 00 41 ,  123 14 18,      2.623,      0.000,      0.000,        2.194,       -0.000,     -1.438
375             ,   63 46 01 ,  130 24 20,      2.212,      0.000,      0.000,        1.511,        0.744,     -1.434
376             ,   91 50 48 ,  145 39 33,      1.734,      0.000,      0.000,        0.978,       -0.032,     -1.432
377             ,   36 16 06 ,  139 57 42,      1.873,      0.000,      0.000,        0.713,        0.971,     -1.434
378             ,  344 17 11 ,  147 45 55,      1.693,      0.000,      0.000,       -0.245,        0.869,     -1.432
379             ,  265 11 03 ,  151 13 36,      1.635,      0.000,      0.000,       -0.784,       -0.066,     -1.434
380             ,  315 02 06 ,  133 24 25,      2.080,      0.000,      0.000,       -1.068,        1.069,     -1.429
381             ,  271 28 52 ,  129 55 34,      2.217,      0.000,      0.000,       -1.699,        0.044,     -1.423
382             ,  301 51 05 ,  122 58 08,      2.611,      0.000,      0.000,       -1.861,        1.156,     -1.421
383             ,  298 21 18 ,  117 14 44,      3.098,      0.000,      0.000,       -2.424,        1.308,     -1.418
384             ,  261 03 30 ,  119 03 31,      2.911,      0.000,      0.000,       -2.514,       -0.395,     -1.414
385             ,  250 29 02 ,  127 04 34,      2.357,      0.000,      0.000,       -1.772,       -0.628,     -1.421
386             ,  227 49 31 ,  130 32 22,      2.189,      0.000,      0.000,       -1.233,       -1.117,     -1.423
387             ,  227 41 10 ,  149 07 33,      1.670,      0.000,      0.000,       -0.634,       -0.577,     -1.434
388             ,  183 43 30 ,  134 59 57,      2.020,      0.000,      0.000,       -0.093,       -1.426,     -1.429
389             ,  144 05 53 ,  149 04 39,      1.676,      0.000,      0.000,        0.505,       -0.698,     -1.438
390             ,  137 22 13 ,  126 02 18,      2.439,      0.000,      0.000,        1.336,       -1.451,     -1.435
391             ,  107 11 42 ,  127 53 25,      2.339,      0.000,      0.000,        1.764,       -0.546,     -1.437
392             ,  122 47 07 ,  116 57 05,      3.171,      0.000,      0.000,        2.377,       -1.531,     -1.437
393             ,  106 53 29 ,  115 44 54,      3.316,      0.000,      0.000,        2.858,       -0.868,     -1.441
394             ,   93 05 54 ,  111 48 42,      3.859,      0.000,      0.000,        3.578,       -0.194,     -1.434
395             ,  114 01 23 ,  109 56 13,      4.205,      0.000,      0.000,        3.611,       -1.609,     -1.434
396             ,  130 53 04 ,  110 42 25,      4.055,      0.000,      0.000,        2.868,       -2.483,     -1.434
397             ,  134 19 00 ,  106 27 14,      5.077,      0.000,      0.000,        3.484,       -3.402,     -1.438
398             ,  142 22 50 ,  107 22 56,      4.822,      0.000,      0.000,        2.809,       -3.645,     -1.441
399             ,  141 39 33 ,  112 25 38,      3.754,      0.000,      0.000,        2.153,       -2.722,     -1.432
400             ,  141 47 49 ,  120 30 55,      2.815,      0.000,      0.000,        1.500,       -1.906,     -1.429
401             ,  156 34 52 ,  114 28 59,      3.458,      0.000,      0.000,        1.251,       -2.888,     -1.433
402             ,  167 30 00 ,  124 41 53,      2.512,      0.000,      0.000,        0.447,       -2.017,     -1.430
403             ,  183 40 08 ,  115 39 49,      3.295,      0.000,      0.000,       -0.190,       -2.964,     -1.427
404             ,  198 43 43 ,  122 09 33,      2.675,      0.000,      0.000,       -0.727,       -2.144,     -1.424
405             ,  209 15 44 ,  112 03 41,      3.770,      0.000,      0.000,       -1.708,       -3.048,     -1.416
406             ,  228 53 37 ,  113 52 23,      3.474,      0.000,      0.000,       -2.394,       -2.089,     -1.406
407             ,  217 53 58 ,  109 44 55,      4.167,      0.000,      0.000,       -2.409,       -3.095,     -1.408
408             ,  210 25 11 ,  106 13 11,      5.021,      0.000,      0.000,       -2.441,       -4.158,     -1.403
409             ,  205 24 01 ,  110 45 57,      4.004,      0.000,      0.000,       -1.606,       -3.382,     -1.420
410             ,  194 48 23 ,  107 15 11,      4.799,      0.000,      0.000,       -1.171,       -4.431,     -1.423
411             ,  189 37 58 ,  111 53 43,      3.827,      0.000,      0.000,       -0.594,       -3.501,     -1.427
412             ,  185 04 49 ,  107 39 52,      4.705,      0.000,      0.000,       -0.397,       -4.466,     -1.428
413             ,  182 10 48 ,  106 52 54,      4.924,      0.000,      0.000,       -0.179,       -4.708,     -1.430
414             ,  172 38 36 ,  113 48 52,      3.541,      0.000,      0.000,        0.415,       -3.213,     -1.430
415             ,  167 12 35 ,  107 14 53,      4.838,      0.000,      0.000,        1.023,       -4.506,     -1.435
416             ,  157 33 20 ,  111 33 43,      3.912,      0.000,      0.000,        1.389,       -3.363,     -1.438
417             ,  153 25 49 ,  105 54 15,      5.255,      0.000,      0.000,        2.260,       -4.520,     -1.440
418             ,  148 03 20 ,  104 43 50,      5.657,      0.000,      0.000,        2.895,       -4.642,     -1.438
419             ,  143 26 48 ,  106 39 56,      5.030,      0.000,      0.000,        2.870,       -3.871,     -1.442
420             ,  148 07 36 ,  108 53 46,      4.442,      0.000,      0.000,        2.219,       -3.569,     -1.438
421             ,  139 00 30 ,  107 59 29,      4.656,      0.000,      0.000,        2.905,       -3.343,     -1.438
422             ,  339 22 20 ,   96 55 42,      6.508,      0.000,      0.000,       -2.276,        6.047,     -0.785
423             ,  339 05 22 ,  100 50 24,      5.912,      0.000,      0.000,       -2.072,        5.424,     -1.112
424             ,  340 36 18 ,  103 48 53,      5.730,      0.000,      0.000,       -1.848,        5.249,     -1.368
425             ,  334 22 11 ,  100 47 24,      5.416,      0.000,      0.000,       -2.301,        4.797,     -1.014
426             ,  332 52 16 ,  106 27 35,      4.803,      0.000,      0.000,       -2.100,        4.099,     -1.361
427             ,  324 34 26 ,  106 08 36,      4.319,      0.000,      0.000,       -2.405,        3.381,     -1.201
428             ,  321 31 26 ,  110 27 26,      3.981,      0.000,      0.000,       -2.321,        2.920,     -1.392
429             ,  308 14 22 ,  112 52 21,      3.507,      0.000,      0.000,       -2.538,        2.000,     -1.363
430             ,  303 41 26 ,  111 55 11,      3.380,      0.000,      0.000,       -2.609,        1.740,     -1.262
431             ,  303 41 32 ,  100 23 23,      3.355,      0.000,      0.000,       -2.745,        1.830,     -0.605
432             ,  317 34 10 ,  105 21 36,      3.928,      0.000,      0.000,       -2.556,        2.796,     -1.041
433             ,  318 28 40 ,   92 53 23,      4.099,      0.000,      0.000,       -2.714,        3.065,     -0.207
434             ,  326 41 06 ,   95 36 53,      4.709,      0.000,      0.000,       -2.574,        3.916,     -0.461
435             ,  332 06 02 ,   98 35 58,      5.297,      0.000,      0.000,       -2.451,        4.628,     -0.792
436             ,  330 19 41 ,   85 50 03,      5.455,      0.000,      0.000,       -2.693,        4.727,      0.396
437             ,  334 06 33 ,   91 21 46,      5.825,      0.000,      0.000,       -2.543,        5.239,     -0.139
438             ,  338 15 16 ,   95 45 24,      6.443,      0.000,      0.000,       -2.375,        5.954,     -0.646
439             ,  336 40 48 ,   88 48 23,      6.431,      0.000,      0.000,       -2.545,        5.904,      0.134
440             ,  335 50 21 ,   81 48 27,      6.655,      0.000,      0.000,       -2.696,        6.010,      0.948
441             ,  299 23 28 ,  102 21 21,      3.236,      0.000,      0.000,       -2.754,        1.551,     -0.693
442             ,  299 32 54 ,  113 18 54,      3.269,      0.000,      0.000,       -2.611,        1.480,     -1.294
443             ,  283 30 01 ,  103 56 56,      2.926,      0.000,      0.000,       -2.761,        0.663,     -0.705
444             ,  279 51 10 ,  114 16 17,      2.941,      0.000,      0.000,       -2.641,        0.459,     -1.209
445             ,  265 24 51 ,  104 18 18,      2.864,      0.000,      0.000,       -2.767,       -0.222,     -0.708
446             ,  256 03 00 ,  113 37 47,      2.980,      0.000,      0.000,       -2.650,       -0.658,     -1.194
447             ,  239 30 31 ,  102 26 49,      3.299,      0.000,      0.000,       -2.776,       -1.635,     -0.711
448             ,  228 20 15 ,  109 14 16,      3.764,      0.000,      0.000,       -2.655,       -2.363,     -1.240
449             ,  225 08 41 ,   99 39 56,      4.003,      0.000,      0.000,       -2.797,       -2.783,     -0.672
450             ,  217 18 51 ,  105 18 50,      4.559,      0.000,      0.000,       -2.665,       -3.497,     -1.204
451             ,  210 37 44 ,  104 08 55,      5.360,      0.000,      0.000,       -2.648,       -4.472,     -1.310
452             ,  213 40 55 ,  102 14 09,      4.992,      0.000,      0.000,       -2.705,       -4.059,     -1.058
453             ,  335 23 22 ,   79 25 53,      6.652,      0.000,      0.000,       -2.723,        5.945,      1.220
454             ,  335 23 29 ,   70 58 08,      6.937,      0.000,      0.000,       -2.731,        5.962,      2.262
455             ,  335 23 30 ,   60 43 33,      7.536,      0.000,      0.000,       -2.737,        5.976,      3.685
456             ,  335 23 35 ,   51 58 01,      8.312,      0.000,      0.000,       -2.726,        5.952,      5.121
457             ,  335 23 27 ,   47 20 28,      8.890,      0.000,      0.000,       -2.722,        5.944,      6.024
458             ,  326 13 21 ,   39 16 58,      7.787,      0.000,      0.000,       -2.741,        4.098,      6.027
459             ,  326 13 26 ,   49 09 31,      6.532,      0.000,      0.000,       -2.747,        4.108,      4.272
460             ,  326 13 30 ,   59 11 54,      5.746,      0.000,      0.000,       -2.744,        4.103,      2.943
461             ,  326 13 34 ,   68 19 34,      5.323,      0.000,      0.000,       -2.750,        4.112,      1.966
462             ,  326 13 26 ,   82 49 26,      4.984,      0.000,      0.000,       -2.749,        4.110,      0.623
463             ,  316 30 01 ,   89 17 24,      4.003,      0.000,      0.000,       -2.755,        2.903,      0.050
464             ,  316 30 07 ,   73 54 37,      4.172,      0.000,      0.000,       -2.759,        2.908,      1.156
465             ,  316 30 11 ,   58 53 17,      4.660,      0.000,      0.000,       -2.746,        2.894,      2.408
466             ,  316 30 14 ,   46 25 25,      5.505,      0.000,      0.000,       -2.745,        2.893,      3.795
467             ,  316 30 09 ,   37 22 04,      6.610,      0.000,      0.000,       -2.761,        2.910,      5.253
468             ,  301 37 55 ,   27 42 37,      6.981,      0.000,      0.000,       -2.764,        1.702,      6.180
469             ,  301 37 59 ,   39 49 27,      5.083,      0.000,      0.000,       -2.772,        1.708,      3.904
470             ,  301 38 03 ,   53 16 15,      4.053,      0.000,      0.000,       -2.766,        1.704,      2.424
471             ,  301 38 04 ,   72 06 42,      3.425,      0.000,      0.000,       -2.775,        1.709,      1.052
472             ,  301 37 57 ,   97 03 15,      3.284,      0.000,      0.000,       -2.775,        1.709,     -0.403
473             ,  294 41 03 ,  100 32 05,      3.112,      0.000,      0.000,       -2.780,        1.278,     -0.569
474             ,  275 50 43 ,   84 16 50,      2.815,      0.000,      0.000,       -2.786,        0.285,      0.280
475             ,  286 41 10 ,   66 54 22,      3.156,      0.000,      0.000,       -2.781,        0.834,      1.238
476             ,  274 58 18 ,   54 13 03,      3.447,      0.000,      0.000,       -2.786,        0.242,      2.016
477             ,  288 00 17 ,   42 12 47,      4.344,      0.000,      0.000,       -2.776,        0.902,      3.218
478             ,  276 29 15 ,   32 03 47,      5.275,      0.000,      0.000,       -2.782,        0.316,      4.470
479             ,  285 23 25 ,   25 49 08,      6.605,      0.000,      0.000,       -2.773,        0.763,      5.945
480             ,  251 40 45 ,   25 49 19,      6.741,      0.000,      0.000,       -2.787,       -0.923,      6.068
481             ,  242 26 55 ,   31 46 36,      5.978,      0.000,      0.000,       -2.791,       -1.456,      5.082
482             ,  255 15 41 ,   35 47 56,      4.931,      0.000,      0.000,       -2.789,       -0.734,      3.999
483             ,  242 20 52 ,   45 36 58,      4.410,      0.000,      0.000,       -2.792,       -1.463,      3.084
484             ,  254 21 12 ,   55 09 45,      3.522,      0.000,      0.000,       -2.784,       -0.780,      2.012
485             ,  242 19 13 ,   68 16 28,      3.402,      0.000,      0.000,       -2.799,       -1.468,      1.259
486             ,  255 17 44 ,   81 56 35,      2.913,      0.000,      0.000,       -2.790,       -0.732,      0.408
487             ,  236 37 10 ,   98 52 00,      3.395,      0.000,      0.000,       -2.801,       -1.845,     -0.523
488             ,  220 02 23 ,   95 48 48,      4.397,      0.000,      0.000,       -2.814,       -3.349,     -0.445
489             ,  228 09 15 ,   84 42 49,      3.777,      0.000,      0.000,       -2.802,       -2.509,      0.348
490             ,  222 30 13 ,   75 55 06,      4.285,      0.000,      0.000,       -2.808,       -3.064,      1.042
491             ,  231 17 01 ,   64 37 22,      3.965,      0.000,      0.000,       -2.795,       -2.241,      1.699
492             ,  223 49 36 ,   56 35 19,      4.844,      0.000,      0.000,       -2.800,       -2.917,      2.667
493             ,  231 12 13 ,   44 46 01,      5.101,      0.000,      0.000,       -2.800,       -2.251,      3.622
494             ,  222 33 26 ,   42 09 14,      6.184,      0.000,      0.000,       -2.807,       -3.057,      4.585
495             ,  229 18 18 ,   33 32 22,      6.692,      0.000,      0.000,       -2.803,       -2.411,      5.578
496             ,  219 45 35 ,   35 27 06,      7.555,      0.000,      0.000,       -2.803,       -3.369,      6.155
497             ,  212 22 41 ,   40 07 49,      8.158,      0.000,      0.000,       -2.816,       -4.441,      6.238
498             ,  217 04 08 ,   43 57 24,      6.700,      0.000,      0.000,       -2.803,       -3.710,      4.823
499             ,  212 34 49 ,   50 54 38,      6.715,      0.000,      0.000,       -2.807,       -4.392,      4.234
500             ,  217 06 25 ,   56 53 12,      5.560,      0.000,      0.000,       -2.810,       -3.714,      3.037
501             ,  213 29 39 ,   67 56 52,      5.519,      0.000,      0.000,       -2.823,       -4.266,      2.072
502             ,  218 54 20 ,   75 48 41,      4.611,      0.000,      0.000,       -2.807,       -3.478,      1.130
503             ,  212 38 13 ,   86 00 19,      5.238,      0.000,      0.000,       -2.818,       -4.400,      0.365
504             ,  217 44 11 ,   94 42 27,      4.614,      0.000,      0.000,       -2.815,       -3.637,     -0.379
505             ,  212 21 12 ,   94 38 57,      5.284,      0.000,      0.000,       -2.818,       -4.449,     -0.428
506             ,  336 03 16 ,   45 46 06,      9.182,      0.000,      0.000,       -2.670,        6.013,      6.405
507             ,  338 54 14 ,   41 46 47,      9.606,      0.000,      0.000,       -2.304,        5.971,      7.163
508             ,  338 53 18 ,   35 49 42,      9.551,      0.000,      0.000,       -2.014,        5.216,      7.744
509             ,  330 45 04 ,   34 45 03,      8.562,      0.000,      0.000,       -2.385,        4.258,      7.035
510             ,  317 31 10 ,   31 47 16,      7.573,      0.000,      0.000,       -2.694,        2.942,      6.437
511             ,  315 10 59 ,   25 36 41,      7.834,      0.000,      0.000,       -2.387,        2.402,      7.064
512             ,  309 06 39 ,   19 16 05,      8.135,      0.000,      0.000,       -2.083,        1.694,      7.680
513             ,  288 48 28 ,   19 19 24,      7.550,      0.000,      0.000,       -2.365,        0.805,      7.125
514             ,  259 20 03 ,   22 19 49,      7.100,      0.000,      0.000,       -2.651,       -0.499,      6.568
515             ,  242 11 56 ,   20 41 20,      7.616,      0.000,      0.000,       -2.380,       -1.255,      7.125
516             ,  222 39 42 ,   21 30 23,      8.350,      0.000,      0.000,       -2.074,       -2.251,      7.769
517             ,  222 39 06 ,   27 45 53,      7.851,      0.000,      0.000,       -2.478,       -2.690,      6.947
518             ,  217 45 39 ,   34 44 32,      7.847,      0.000,      0.000,       -2.738,       -3.535,      6.448
519             ,  209 57 39 ,   33 44 03,      8.604,      0.000,      0.000,       -2.386,       -4.140,      7.155
520             ,  203 34 06 ,   33 44 21,      9.352,      0.000,      0.000,       -2.077,       -4.761,      7.777
521             ,  212 09 43 ,   38 52 55,      8.256,      0.000,      0.000,       -2.759,       -4.387,      6.427
522             ,  275 48 14 ,   88 45 19,      2.801,      0.000,      0.000,       -2.786,        0.283,      0.061
523             ,   12 05 02 ,  146 35 41,      1.699,      0.000,      0.000,        0.196,        0.915,     -1.418
