Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
34              ,   19 45 17 ,   67 50 03,      6.862,      0.000,      0.000,        2.148,        5.981,      2.589
35              ,   19 45 17 ,   80 41 53,      6.426,      0.000,      0.000,        2.143,        5.968,      1.039
36              ,   19 45 16 ,   91 25 56,      6.339,      0.000,      0.000,        2.142,        5.964,     -0.158
37              ,   19 56 02 ,  100 15 16,      6.443,      0.000,      0.000,        2.161,        5.960,     -1.147
38              ,    7 49 06 ,  100 47 33,      6.131,      0.000,      0.000,        0.819,        5.966,     -1.148
39              ,    7 49 14 ,   90 18 06,      6.024,      0.000,      0.000,        0.820,        5.968,     -0.032
40              ,    7 49 17 ,   80 52 29,      6.101,      0.000,      0.000,        0.820,        5.967,      0.968
41              ,    7 49 19 ,   67 33 04,      6.526,      0.000,      0.000,        0.821,        5.975,      2.492
42              ,    7 49 17 ,   58 23 42,      7.089,      0.000,      0.000,        0.822,        5.981,      3.715
43              ,    7 49 16 ,   50 35 33,      7.824,      0.000,      0.000,        0.823,        5.989,      4.967
44              ,    7 49 17 ,   43 22 06,      8.814,      0.000,      0.000,        0.824,        5.996,      6.407
45              ,    7 48 47 ,   38 09 42,      9.808,      0.000,      0.000,        0.824,        6.004,      7.711
46              ,    3 03 52 ,   38 09 53,      9.727,      0.000,      0.000,        0.321,        6.002,      7.648
47              ,    3 03 56 ,   46 49 31,      8.226,      0.000,      0.000,        0.321,        5.991,      5.629
48              ,    3 03 56 ,   54 07 57,      7.398,      0.000,      0.000,        0.321,        5.986,      4.334
49              ,    3 03 56 ,   63 38 34,      6.683,      0.000,      0.000,        0.320,        5.980,      2.967
50              ,    3 03 56 ,   74 07 31,      6.223,      0.000,      0.000,        0.320,        5.977,      1.702
51              ,    3 03 55 ,   83 10 22,      6.023,      0.000,      0.000,        0.320,        5.972,      0.716
52              ,    3 03 57 ,   93 00 20,      5.985,      0.000,      0.000,        0.320,        5.968,     -0.314
53              ,    3 03 56 ,  102 17 38,      6.114,      0.000,      0.000,        0.319,        5.965,     -1.302
54              ,  352 30 02 ,  101 00 04,      6.136,      0.000,      0.000,       -0.786,        5.972,     -1.171
55              ,  352 30 11 ,   88 13 47,      6.023,      0.000,      0.000,       -0.785,        5.969,      0.186
56              ,  352 30 10 ,   78 50 07,      6.136,      0.000,      0.000,       -0.785,        5.969,      1.188
57              ,  352 30 09 ,   69 38 36,      6.431,      0.000,      0.000,       -0.787,        5.978,      2.237
58              ,  352 30 10 ,   59 04 44,      7.029,      0.000,      0.000,       -0.787,        5.978,      3.612
59              ,  352 30 11 ,   50 01 25,      7.870,      0.000,      0.000,       -0.787,        5.980,      5.056
60              ,  352 30 11 ,   43 03 08,      8.842,      0.000,      0.000,       -0.788,        5.984,      6.461
61              ,  352 29 51 ,   38 11 07,      9.775,      0.000,      0.000,       -0.789,        5.991,      7.683
62              ,  348 12 50 ,   39 14 10,      9.704,      0.000,      0.000,       -1.254,        6.009,      7.516
63              ,  348 12 50 ,   44 59 46,      8.671,      0.000,      0.000,       -1.252,        6.002,      6.132
64              ,  348 12 50 ,   53 40 49,      7.599,      0.000,      0.000,       -1.251,        5.994,      4.501
65              ,  348 12 50 ,   63 23 59,      6.842,      0.000,      0.000,       -1.250,        5.989,      3.064
66              ,  348 12 51 ,   74 23 11,      6.346,      0.000,      0.000,       -1.248,        5.983,      1.708
67              ,  348 12 51 ,   84 56 25,      6.129,      0.000,      0.000,       -1.247,        5.976,      0.541
68              ,  348 12 50 ,   92 00 46,      6.108,      0.000,      0.000,       -1.247,        5.976,     -0.215
69              ,  348 12 53 ,  101 02 54,      6.222,      0.000,      0.000,       -1.247,        5.978,     -1.192
70              ,  344 51 07 ,  101 02 51,      7.107,      0.000,      0.000,       -1.823,        6.733,     -1.362
71              ,  343 27 42 ,   92 54 03,      7.043,      0.000,      0.000,       -2.002,        6.743,     -0.356
72              ,  343 27 50 ,   83 02 44,      7.096,      0.000,      0.000,       -2.005,        6.753,      0.859
73              ,  343 27 57 ,   74 28 26,      7.314,      0.000,      0.000,       -2.006,        6.756,      1.958
74              ,  343 27 54 ,   64 50 43,      7.791,      0.000,      0.000,       -2.007,        6.761,      3.312
75              ,  343 27 57 ,   57 18 53,      8.389,      0.000,      0.000,       -2.009,        6.769,      4.530
76              ,  343 27 56 ,   48 49 34,      9.384,      0.000,      0.000,       -2.010,        6.771,      6.178
77              ,  346 28 44 ,   45 28 08,      9.768,      0.000,      0.000,       -1.628,        6.770,      6.850
78              ,  346 28 44 ,   53 46 09,      8.625,      0.000,      0.000,       -1.627,        6.765,      5.098
79              ,  346 28 44 ,   62 12 49,      7.859,      0.000,      0.000,       -1.626,        6.760,      3.664
80              ,  346 28 44 ,   71 37 05,      7.324,      0.000,      0.000,       -1.625,        6.758,      2.310
81              ,  346 28 42 ,   81 27 30,      7.023,      0.000,      0.000,       -1.624,        6.753,      1.043
82              ,  346 28 41 ,   92 24 27,      6.948,      0.000,      0.000,       -1.623,        6.750,     -0.292
83              ,  346 28 45 ,  100 53 32,      7.058,      0.000,      0.000,       -1.620,        6.739,     -1.334
84              ,  356 17 54 ,  100 53 30,      6.876,      0.000,      0.000,       -0.436,        6.738,     -1.299
85              ,  356 17 58 ,   89 24 32,      6.749,      0.000,      0.000,       -0.436,        6.735,      0.070
86              ,  356 26 32 ,   78 33 06,      6.882,      0.000,      0.000,       -0.419,        6.732,      1.366
87              ,  356 45 39 ,   66 15 09,      7.369,      0.000,      0.000,       -0.381,        6.734,      2.967
88              ,  355 46 12 ,   57 15 37,      8.031,      0.000,      0.000,       -0.498,        6.736,      4.343
89              ,  355 46 24 ,   49 01 18,      8.952,      0.000,      0.000,       -0.498,        6.740,      5.870
90              ,  355 46 16 ,   41 28 35,     10.222,      0.000,      0.000,       -0.499,        6.751,      7.658
91              ,  359 53 07 ,   41 08 58,     10.276,      0.000,      0.000,       -0.014,        6.762,      7.738
92              ,  359 53 10 ,   48 41 15,      8.990,      0.000,      0.000,       -0.013,        6.753,      5.935
93              ,  359 53 07 ,   59 30 24,      7.828,      0.000,      0.000,       -0.014,        6.745,      3.972
94              ,  359 53 08 ,   71 16 02,      7.116,      0.000,      0.000,       -0.013,        6.739,      2.285
95              ,  359 53 07 ,   85 07 32,      6.758,      0.000,      0.000,       -0.013,        6.734,      0.574
96              ,  359 53 13 ,  101 27 14,      6.868,      0.000,      0.000,       -0.013,        6.732,     -1.364
97              ,    9 37 46 ,   99 47 42,      6.926,      0.000,      0.000,        1.142,        6.729,     -1.178
98              ,    9 37 49 ,   89 02 45,      6.827,      0.000,      0.000,        1.142,        6.729,      0.114
99              ,    9 37 51 ,   80 36 29,      6.920,      0.000,      0.000,        1.142,        6.731,      1.129
100             ,    9 37 56 ,   71 01 57,      7.223,      0.000,      0.000,        1.143,        6.735,      2.348
101             ,    9 37 55 ,   61 55 28,      7.747,      0.000,      0.000,        1.144,        6.739,      3.646
102             ,    9 37 53 ,   53 40 06,      8.498,      0.000,      0.000,        1.145,        6.750,      5.035
103             ,    9 37 56 ,   46 56 32,      9.374,      0.000,      0.000,        1.146,        6.753,      6.400
104             ,    9 37 58 ,   41 58 23,     10.261,      0.000,      0.000,        1.148,        6.765,      7.628
105             ,   13 23 07 ,   42 04 15,     10.383,      0.000,      0.000,        1.611,        6.768,      7.707
106             ,   13 23 05 ,   48 08 46,      9.326,      0.000,      0.000,        1.608,        6.758,      6.223
107             ,   13 23 06 ,   55 46 44,      8.386,      0.000,      0.000,        1.605,        6.746,      4.716
108             ,   13 23 06 ,   63 20 07,      7.751,      0.000,      0.000,        1.603,        6.738,      3.478
109             ,   13 23 07 ,   74 29 58,      7.184,      0.000,      0.000,        1.603,        6.735,      1.920
110             ,   13 23 08 ,   83 35 51,      6.965,      0.000,      0.000,        1.602,        6.733,      0.777
111             ,   13 23 06 ,   92 49 59,      6.926,      0.000,      0.000,        1.601,        6.730,     -0.342
112             ,   12 54 07 ,  100 30 52,      7.019,      0.000,      0.000,        1.541,        6.727,     -1.281
113             ,   23 23 10 ,  100 30 37,      7.437,      0.000,      0.000,        2.903,        6.712,     -1.357
114             ,   23 23 11 ,   89 06 45,      7.324,      0.000,      0.000,        2.907,        6.721,      0.113
115             ,   23 23 12 ,   81 50 43,      7.403,      0.000,      0.000,        2.909,        6.726,      1.050
116             ,   23 23 11 ,   74 51 43,      7.594,      0.000,      0.000,        2.910,        6.728,      1.983
117             ,   23 09 29 ,   65 46 18,      8.033,      0.000,      0.000,        2.881,        6.735,      3.297
118             ,   23 02 15 ,   55 42 05,      8.866,      0.000,      0.000,        2.866,        6.740,      4.996
119             ,   23 44 58 ,   49 12 47,      9.734,      0.000,      0.000,        2.968,        6.746,      6.359
120             ,   23 45 01 ,   43 49 41,     10.654,      0.000,      0.000,        2.972,        6.753,      7.686
121             ,   25 24 38 ,   44 01 32,     10.752,      0.000,      0.000,        3.207,        6.750,      7.731
122             ,   25 24 38 ,   50 01 27,      9.740,      0.000,      0.000,        3.203,        6.742,      6.258
123             ,   25 24 37 ,   58 59 03,      8.696,      0.000,      0.000,        3.198,        6.731,      4.481
124             ,   25 24 39 ,   68 20 50,      8.013,      0.000,      0.000,        3.196,        6.727,      2.956
125             ,   25 24 37 ,   78 24 22,      7.596,      0.000,      0.000,        3.193,        6.721,      1.527
126             ,   25 24 43 ,   86 01 00,      7.455,      0.000,      0.000,        3.191,        6.718,      0.518
127             ,   25 24 42 ,   93 25 03,      7.446,      0.000,      0.000,        3.190,        6.714,     -0.444
128             ,   25 24 42 ,   99 55 05,      7.540,      0.000,      0.000,        3.187,        6.709,     -1.299
129             ,   41 00 48 ,  102 41 05,      5.712,      0.000,      0.000,        3.657,        4.205,     -1.254
130             ,   41 01 00 ,   93 26 48,      5.577,      0.000,      0.000,        3.654,        4.201,     -0.335
131             ,   41 01 02 ,   82 38 43,      5.607,      0.000,      0.000,        3.650,        4.196,      0.718
132             ,   41 00 54 ,   72 33 25,      5.827,      0.000,      0.000,        3.648,        4.195,      1.747
133             ,   41 00 54 ,   62 37 22,      6.249,      0.000,      0.000,        3.642,        4.187,      2.874
134             ,   41 00 53 ,   53 52 22,      6.855,      0.000,      0.000,        3.634,        4.178,      4.041
135             ,   41 00 54 ,   48 13 50,      7.408,      0.000,      0.000,        3.626,        4.169,      4.935
136             ,   40 24 19 ,   41 30 21,      8.431,      0.000,      0.000,        3.622,        4.254,      6.314
137             ,   40 24 13 ,   36 26 19,      9.386,      0.000,      0.000,        3.614,        4.245,      7.551
138             ,   43 11 24 ,   34 43 44,      9.201,      0.000,      0.000,        3.588,        3.822,      7.562
139             ,   43 11 27 ,   42 08 37,      7.850,      0.000,      0.000,        3.605,        3.840,      5.820
140             ,   43 11 28 ,   51 35 39,      6.751,      0.000,      0.000,        3.621,        3.857,      4.194
141             ,   43 11 26 ,   63 51 15,      5.920,      0.000,      0.000,        3.637,        3.874,      2.609
142             ,   43 11 26 ,   76 36 41,      5.472,      0.000,      0.000,        3.643,        3.881,      1.267
143             ,   44 01 13 ,   88 34 22,      5.248,      0.000,      0.000,        3.646,        3.772,      0.131
144             ,   44 01 12 ,  103 24 20,      5.404,      0.000,      0.000,        3.653,        3.780,     -1.253
145             ,   54 34 40 ,  105 37 24,      4.648,      0.000,      0.000,        3.648,        2.594,     -1.252
146             ,   54 34 41 ,   94 50 13,      4.489,      0.000,      0.000,        3.645,        2.593,     -0.379
147             ,   54 34 44 ,   84 16 21,      4.490,      0.000,      0.000,        3.641,        2.589,      0.448
148             ,   54 34 42 ,   71 58 56,      4.687,      0.000,      0.000,        3.632,        2.583,      1.450
149             ,   54 34 42 ,   62 19 28,      5.026,      0.000,      0.000,        3.627,        2.580,      2.334
150             ,   54 34 42 ,   52 51 59,      5.576,      0.000,      0.000,        3.622,        2.576,      3.366
151             ,   54 34 40 ,   43 51 49,      6.401,      0.000,      0.000,        3.614,        2.571,      4.615
152             ,   54 34 40 ,   35 14 59,      7.665,      0.000,      0.000,        3.605,        2.564,      6.260
153             ,   53 33 37 ,   29 56 34,      8.953,      0.000,      0.000,        3.595,        2.654,      7.758
154             ,   58 10 21 ,   28 55 11,      8.738,      0.000,      0.000,        3.590,        2.228,      7.649
155             ,   58 10 20 ,   36 21 08,      7.152,      0.000,      0.000,        3.602,        2.236,      5.760
156             ,   58 10 21 ,   45 58 46,      5.914,      0.000,      0.000,        3.614,        2.243,      4.110
157             ,   58 10 21 ,   59 55 50,      4.931,      0.000,      0.000,        3.626,        2.250,      2.471
158             ,   58 10 20 ,   72 40 18,      4.477,      0.000,      0.000,        3.631,        2.254,      1.334
159             ,   58 10 21 ,   85 32 16,      4.296,      0.000,      0.000,        3.639,        2.259,      0.334
160             ,   58 10 25 ,   96 59 56,      4.322,      0.000,      0.000,        3.645,        2.262,     -0.527
161             ,   59 23 57 ,  105 21 37,      4.392,      0.000,      0.000,        3.645,        2.156,     -1.163
162             ,   74 25 19 ,  107 20 47,      3.954,      0.000,      0.000,        3.636,        1.014,     -1.179
163             ,   74 25 26 ,   92 19 42,      3.766,      0.000,      0.000,        3.624,        1.010,     -0.153
164             ,   74 25 23 ,   77 05 43,      3.852,      0.000,      0.000,        3.617,        1.008,      0.860
165             ,   74 25 25 ,   64 48 58,      4.139,      0.000,      0.000,        3.608,        1.006,      1.761
166             ,   74 25 27 ,   53 31 44,      4.647,      0.000,      0.000,        3.600,        1.004,      2.763
167             ,   74 25 27 ,   44 04 46,      5.357,      0.000,      0.000,        3.590,        1.001,      3.848
168             ,   74 25 27 ,   36 29 23,      6.249,      0.000,      0.000,        3.580,        0.998,      5.024
169             ,   74 25 25 ,   29 39 50,      7.485,      0.000,      0.000,        3.568,        0.995,      6.504
170             ,   74 25 34 ,   25 51 16,      8.488,      0.000,      0.000,        3.566,        0.994,      7.638
171             ,   80 16 43 ,   25 04 24,      8.514,      0.000,      0.000,        3.556,        0.609,      7.712
172             ,   80 16 36 ,   31 03 53,      7.018,      0.000,      0.000,        3.569,        0.612,      6.012
173             ,   80 16 38 ,   41 08 47,      5.529,      0.000,      0.000,        3.586,        0.614,      4.163
174             ,   80 16 38 ,   53 19 07,      4.555,      0.000,      0.000,        3.600,        0.617,      2.721
175             ,   80 16 37 ,   69 36 06,      3.912,      0.000,      0.000,        3.614,        0.619,      1.363
176             ,   80 16 49 ,   86 15 13,      3.683,      0.000,      0.000,        3.622,        0.620,      0.241
177             ,   81 47 32 ,  107 59 16,      3.857,      0.000,      0.000,        3.631,        0.524,     -1.191
178             ,   99 08 39 ,  108 32 22,      3.877,      0.000,      0.000,        3.629,       -0.584,     -1.233
179             ,   99 08 45 ,   91 30 03,      3.666,      0.000,      0.000,        3.618,       -0.582,     -0.096
180             ,   99 08 52 ,   76 48 10,      3.753,      0.000,      0.000,        3.608,       -0.581,      0.857
181             ,   99 08 55 ,   59 40 52,      4.219,      0.000,      0.000,        3.595,       -0.579,      2.130
182             ,   99 08 54 ,   47 26 28,      4.929,      0.000,      0.000,        3.585,       -0.577,      3.334
183             ,   99 08 54 ,   37 56 14,      5.881,      0.000,      0.000,        3.570,       -0.575,      4.638
184             ,   99 08 52 ,   30 42 29,      7.050,      0.000,      0.000,        3.554,       -0.572,      6.061
185             ,   99 08 49 ,   25 14 47,      8.398,      0.000,      0.000,        3.536,       -0.569,      7.596
186             ,  105 53 36 ,   25 22 21,      8.560,      0.000,      0.000,        3.528,       -1.004,      7.734
187             ,  105 53 36 ,   32 57 36,      6.795,      0.000,      0.000,        3.556,       -1.012,      5.702
188             ,  105 53 40 ,   41 47 07,      5.580,      0.000,      0.000,        3.576,       -1.018,      4.161
189             ,  105 53 38 ,   52 48 27,      4.686,      0.000,      0.000,        3.591,       -1.022,      2.833
190             ,  105 53 36 ,   72 33 15,      3.929,      0.000,      0.000,        3.605,       -1.026,      1.178
191             ,  105 53 37 ,   87 42 31,      3.761,      0.000,      0.000,        3.614,       -1.029,      0.150
192             ,  105 53 38 ,  108 38 05,      3.977,      0.000,      0.000,        3.625,       -1.032,     -1.271
193             ,  121 27 33 ,  105 58 07,      4.411,      0.000,      0.000,        3.618,       -2.213,     -1.214
194             ,  121 27 34 ,   87 43 51,      4.225,      0.000,      0.000,        3.601,       -2.203,      0.167
195             ,  121 27 41 ,   75 15 37,      4.349,      0.000,      0.000,        3.588,       -2.195,      1.107
196             ,  121 27 43 ,   60 20 42,      4.818,      0.000,      0.000,        3.572,       -2.185,      2.384
197             ,  121 27 42 ,   49 20 12,      5.495,      0.000,      0.000,        3.556,       -2.176,      3.581
198             ,  121 27 42 ,   41 53 07,      6.220,      0.000,      0.000,        3.542,       -2.167,      4.631
199             ,  121 27 42 ,   34 41 54,      7.261,      0.000,      0.000,        3.526,       -2.157,      5.970
200             ,  121 27 37 ,   28 25 00,      8.640,      0.000,      0.000,        3.507,       -2.146,      7.599
201             ,  126 26 51 ,   30 22 34,      8.634,      0.000,      0.000,        3.512,       -2.594,      7.448
202             ,  126 26 49 ,   37 58 43,      7.149,      0.000,      0.000,        3.539,       -2.614,      5.635
203             ,  126 26 47 ,   50 32 59,      5.737,      0.000,      0.000,        3.564,       -2.632,      3.645
204             ,  126 26 49 ,   64 57 04,      4.918,      0.000,      0.000,        3.584,       -2.647,      2.082
205             ,  126 26 47 ,   74 50 01,      4.625,      0.000,      0.000,        3.591,       -2.652,      1.210
206             ,  126 26 49 ,   87 34 23,      4.482,      0.000,      0.000,        3.602,       -2.660,      0.190
207             ,  126 26 50 ,   99 53 41,      4.557,      0.000,      0.000,        3.611,       -2.667,     -0.783
208             ,  126 26 49 ,  105 39 41,      4.666,      0.000,      0.000,        3.614,       -2.669,     -1.260
209             ,  136 39 06 ,  101 47 32,      5.379,      0.000,      0.000,        3.615,       -3.829,     -1.099
210             ,  136 39 09 ,   92 03 39,      5.254,      0.000,      0.000,        3.604,       -3.818,     -0.189
211             ,  136 39 15 ,   81 49 20,      5.291,      0.000,      0.000,        3.595,       -3.809,      0.753
212             ,  136 39 17 ,   68 26 34,      5.616,      0.000,      0.000,        3.585,       -3.799,      2.064
213             ,  136 39 11 ,   57 28 26,      6.168,      0.000,      0.000,        3.570,       -3.782,      3.316
214             ,  136 39 15 ,   49 24 27,      6.818,      0.000,      0.000,        3.554,       -3.765,      4.437
215             ,  136 39 15 ,   41 42 16,      7.751,      0.000,      0.000,        3.540,       -3.750,      5.787
216             ,  136 39 13 ,   34 30 34,      9.050,      0.000,      0.000,        3.520,       -3.729,      7.458
217             ,  140 02 35 ,   36 19 39,      9.268,      0.000,      0.000,        3.526,       -4.208,      7.467
218             ,  140 02 32 ,   42 11 28,      8.211,      0.000,      0.000,        3.541,       -4.227,      6.083
219             ,  140 02 37 ,   51 43 35,      7.061,      0.000,      0.000,        3.560,       -4.249,      4.374
220             ,  140 02 33 ,   60 52 55,      6.374,      0.000,      0.000,        3.576,       -4.269,      3.102
221             ,  140 02 29 ,   72 48 48,      5.854,      0.000,      0.000,        3.592,       -4.287,      1.730
222             ,  140 02 31 ,   83 05 40,      5.644,      0.000,      0.000,        3.598,       -4.294,      0.679
223             ,  140 02 31 ,   92 07 58,      5.613,      0.000,      0.000,        3.603,       -4.300,     -0.209
224             ,  140 02 32 ,  101 20 02,      5.736,      0.000,      0.000,        3.612,       -4.311,     -1.127
225             ,  128 36 36 ,  101 21 28,      5.713,      0.000,      0.000,        4.377,       -3.495,     -1.125
226             ,  128 36 39 ,   90 53 28,      5.586,      0.000,      0.000,        4.364,       -3.485,     -0.087
227             ,  128 36 47 ,   82 05 55,      5.626,      0.000,      0.000,        4.354,       -3.478,      0.773
228             ,  128 36 48 ,   72 32 33,      5.831,      0.000,      0.000,        4.347,       -3.472,      1.749
229             ,  128 36 49 ,   65 47 19,      6.086,      0.000,      0.000,        4.337,       -3.464,      2.496
230             ,  128 36 50 ,   58 53 38,      6.468,      0.000,      0.000,        4.327,       -3.456,      3.342
231             ,  128 36 51 ,   51 20 17,      7.068,      0.000,      0.000,        4.313,       -3.444,      4.416
232             ,  128 36 49 ,   45 10 39,      7.759,      0.000,      0.000,        4.300,       -3.435,      5.470
233             ,  128 36 49 ,   40 49 10,      8.399,      0.000,      0.000,        4.290,       -3.426,      6.356
234             ,  128 36 42 ,   35 23 50,      9.443,      0.000,      0.000,        4.274,       -3.413,      7.698
235             ,  113 01 08 ,   31 04 58,      8.991,      0.000,      0.000,        4.272,       -1.815,      7.700
236             ,  113 01 05 ,   35 20 08,      8.049,      0.000,      0.000,        4.284,       -1.820,      6.566
237             ,  113 01 06 ,   43 11 08,      6.838,      0.000,      0.000,        4.307,       -1.830,      4.986
238             ,  113 01 06 ,   52 31 58,      5.920,      0.000,      0.000,        4.324,       -1.837,      3.601
239             ,  113 01 06 ,   63 02 59,      5.289,      0.000,      0.000,        4.339,       -1.844,      2.397
240             ,  113 01 07 ,   76 33 38,      4.863,      0.000,      0.000,        4.353,       -1.849,      1.130
241             ,  113 01 08 ,   88 09 55,      4.747,      0.000,      0.000,        4.367,       -1.855,      0.152
242             ,  113 01 01 ,  100 12 25,      4.837,      0.000,      0.000,        4.381,       -1.861,     -0.857
243             ,  113 00 45 ,  104 40 23,      4.927,      0.000,      0.000,        4.387,       -1.863,     -1.248
244             ,  109 14 42 ,  104 40 13,      4.799,      0.000,      0.000,        4.383,       -1.530,     -1.215
245             ,  109 14 45 ,   89 28 36,      4.628,      0.000,      0.000,        4.369,       -1.525,      0.042
246             ,  109 14 54 ,   72 26 24,      4.839,      0.000,      0.000,        4.355,       -1.521,      1.460
247             ,  109 14 55 ,   63 13 48,      5.157,      0.000,      0.000,        4.347,       -1.518,      2.323
248             ,  109 14 56 ,   54 12 44,      5.661,      0.000,      0.000,        4.335,       -1.514,      3.310
249             ,  109 14 56 ,   45 34 48,      6.406,      0.000,      0.000,        4.320,       -1.508,      4.484
250             ,  109 14 55 ,   39 05 58,      7.233,      0.000,      0.000,        4.307,       -1.504,      5.613
251             ,  109 14 53 ,   33 58 08,      8.132,      0.000,      0.000,        4.290,       -1.498,      6.744
252             ,  109 14 52 ,   30 12 22,      9.003,      0.000,      0.000,        4.276,       -1.493,      7.780
253             ,   93 12 10 ,   29 09 50,      8.838,      0.000,      0.000,        4.300,       -0.241,      7.718
254             ,   93 12 04 ,   33 30 08,      7.823,      0.000,      0.000,        4.311,       -0.241,      6.523
255             ,   93 12 02 ,   41 13 46,      6.576,      0.000,      0.000,        4.327,       -0.242,      4.946
256             ,   93 12 04 ,   50 38 31,      5.623,      0.000,      0.000,        4.341,       -0.243,      3.566
257             ,   93 12 05 ,   60 13 54,      5.023,      0.000,      0.000,        4.353,       -0.243,      2.494
258             ,   93 12 07 ,   73 35 31,      4.557,      0.000,      0.000,        4.365,       -0.244,      1.287
259             ,   93 12 07 ,   87 15 26,      4.389,      0.000,      0.000,        4.377,       -0.245,      0.210
260             ,   93 12 09 ,  106 31 40,      4.589,      0.000,      0.000,        4.393,       -0.246,     -1.305
261             ,   87 42 17 ,  106 31 31,      4.589,      0.000,      0.000,        4.396,        0.176,     -1.305
262             ,   87 42 19 ,   94 46 14,      4.406,      0.000,      0.000,        4.387,        0.176,     -0.366
263             ,   87 42 27 ,   83 11 49,      4.413,      0.000,      0.000,        4.379,        0.175,      0.523
264             ,   87 42 27 ,   73 13 35,      4.570,      0.000,      0.000,        4.373,        0.175,      1.319
265             ,   87 42 26 ,   61 43 23,      4.959,      0.000,      0.000,        4.364,        0.175,      2.349
266             ,   87 42 27 ,   52 08 43,      5.516,      0.000,      0.000,        4.352,        0.174,      3.385
267             ,   87 42 23 ,   43 47 24,      6.276,      0.000,      0.000,        4.339,        0.174,      4.530
268             ,   87 42 24 ,   36 30 32,      7.278,      0.000,      0.000,        4.326,        0.173,      5.850
269             ,   87 16 46 ,   29 26 55,      8.776,      0.000,      0.000,        4.310,        0.205,      7.642
270             ,   72 49 38 ,  105 15 53,      4.775,      0.000,      0.000,        4.401,        1.360,     -1.257
271             ,   72 49 38 ,   94 26 15,      4.611,      0.000,      0.000,        4.392,        1.357,     -0.357
272             ,   72 49 44 ,   83 37 39,      4.618,      0.000,      0.000,        4.385,        1.355,      0.513
273             ,   71 57 47 ,   69 58 46,      4.901,      0.000,      0.000,        4.379,        1.426,      1.678
