   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
298             ,  347 11 13 ,   36 36 38,      9.977,      0.000,      0.000,       -1.320,        5.802,      8.009
299             ,  354 34 02 ,   32 23 15,      9.473,      0.000,      0.000,       -0.480,        5.051,      8.000
300             ,    4 46 41 ,   36 27 15,      9.953,      0.000,      0.000,        0.493,        5.893,      8.005
301             ,   12 24 31 ,   33 19 59,      9.569,      0.000,      0.000,        1.130,        5.135,      7.995
302             ,   18 55 18 ,   37 56 29,     10.143,      0.000,      0.000,        2.022,        5.900,      7.999
303             ,   27 27 25 ,   36 13 34,      9.906,      0.000,      0.000,        2.699,        5.195,      7.991
304             ,   34 34 17 ,   29 16 44,      9.162,      0.000,      0.000,        2.543,        3.690,      7.992
305             ,   40 13 09 ,   25 47 27,      8.878,      0.000,      0.000,        2.494,        2.950,      7.994
306             ,   21 27 06 ,   28 35 35,      9.103,      0.000,      0.000,        1.593,        4.055,      7.993
307             ,   18 15 22 ,   22 10 00,      8.629,      0.000,      0.000,        1.020,        3.092,      7.991
308             ,    2 56 44 ,   27 22 54,      9.006,      0.000,      0.000,        0.213,        4.136,      7.997
309             ,  354 05 37 ,   22 52 26,      8.682,      0.000,      0.000,       -0.347,        3.357,      7.999
310             ,  341 33 57 ,   28 03 52,      9.070,      0.000,      0.000,       -1.349,        4.048,      8.003
311             ,  325 15 57 ,   23 26 36,      8.720,      0.000,      0.000,       -1.977,        2.851,      8.001
312             ,  307 52 12 ,   17 57 38,      8.420,      0.000,      0.000,       -2.050,        1.594,      8.010
313             ,  328 57 24 ,   14 07 06,      8.255,      0.000,      0.000,       -1.038,        1.725,      8.006
314             ,  358 09 38 ,   11 31 43,      8.170,      0.000,      0.000,       -0.052,        1.632,      8.005
315             ,   42 18 25 ,   14 46 17,      8.271,      0.000,      0.000,        1.420,        1.560,      7.998
316             ,   58 38 24 ,   20 17 15,      8.526,      0.000,      0.000,        2.524,        1.538,      7.997
317             ,   67 38 18 ,   23 42 46,      8.728,      0.000,      0.000,        3.246,        1.335,      7.991
318             ,   79 09 47 ,   17 30 55,      8.384,      0.000,      0.000,        2.478,        0.474,      7.995
319             ,   93 46 28 ,   21 51 00,      8.618,      0.000,      0.000,        3.200,       -0.211,      7.998
320             ,   98 11 33 ,   13 21 07,      8.224,      0.000,      0.000,        1.880,       -0.271,      8.002
321             ,   67 11 19 ,   10 40 16,      8.140,      0.000,      0.000,        1.389,        0.584,      7.999
322             ,  103 36 29 ,    4 57 02,      8.054,      0.000,      0.000,        0.675,       -0.164,      8.024
323             ,   14 29 01 ,    4 43 56,      8.034,      0.000,      0.000,        0.166,        0.642,      8.006
324             ,    7 09 28 ,  359 38 38,      8.005,      0.000,      0.000,       -0.006,       -0.049,      8.004
325             ,  304 11 17 ,    8 33 35,      8.098,      0.000,      0.000,       -0.997,        0.677,      8.008
326             ,  268 57 12 ,   10 18 03,      8.141,      0.000,      0.000,       -1.456,       -0.027,      8.010
327             ,  286 02 40 ,   16 38 50,      8.361,      0.000,      0.000,       -2.302,        0.662,      8.010
328             ,  243 46 58 ,   17 37 32,      8.402,      0.000,      0.000,       -2.282,       -1.124,      8.008
329             ,  227 57 40 ,   13 02 42,      8.219,      0.000,      0.000,       -1.378,       -1.242,      8.007
330             ,  207 35 04 ,   10 20 51,      8.140,      0.000,      0.000,       -0.677,       -1.296,      8.008
331             ,  167 07 32 ,    9 22 09,      8.116,      0.000,      0.000,        0.294,       -1.288,      8.008
332             ,  129 31 16 ,   13 30 57,      8.232,      0.000,      0.000,        1.484,       -1.224,      8.004
333             ,  115 55 47 ,   19 01 01,      8.462,      0.000,      0.000,        2.480,       -1.206,      8.000
334             ,  122 07 51 ,   25 41 12,      8.875,      0.000,      0.000,        3.258,       -2.046,      7.998
335             ,  138 23 04 ,   23 56 28,      8.756,      0.000,      0.000,        2.360,       -2.656,      8.003
336             ,  143 33 34 ,   16 41 15,      8.357,      0.000,      0.000,        1.425,       -1.931,      8.005
337             ,  159 09 36 ,   22 04 36,      8.627,      0.000,      0.000,        1.154,       -3.030,      7.995
338             ,  183 06 24 ,   15 10 05,      8.294,      0.000,      0.000,       -0.118,       -2.167,      8.006
339             ,  191 53 52 ,   21 16 57,      8.588,      0.000,      0.000,       -0.643,       -3.050,      8.002
340             ,  214 05 51 ,   18 26 36,      8.441,      0.000,      0.000,       -1.497,       -2.211,      8.007
341             ,  216 43 58 ,   24 29 28,      8.791,      0.000,      0.000,       -2.180,       -2.921,      8.000
342             ,  209 07 29 ,   29 54 45,      9.230,      0.000,      0.000,       -2.240,       -4.021,      8.001
343             ,  204 02 49 ,   31 23 28,      9.410,      0.000,      0.000,       -1.997,       -4.476,      8.033
344             ,  197 21 34 ,   26 01 27,      8.899,      0.000,      0.000,       -1.165,       -3.727,      7.997
345             ,  185 31 41 ,   29 09 14,      9.150,      0.000,      0.000,       -0.429,       -4.437,      7.991
346             ,  173 34 29 ,   25 40 29,      8.870,      0.000,      0.000,        0.430,       -3.819,      7.994
347             ,  168 27 38 ,   29 45 14,      9.200,      0.000,      0.000,        0.913,       -4.474,      7.988
348             ,  153 54 08 ,   28 14 39,      9.071,      0.000,      0.000,        1.888,       -3.855,      7.991
349             ,  147 20 49 ,   33 01 22,      9.532,      0.000,      0.000,        2.803,       -4.374,      7.992
350             ,  140 32 18 ,   30 07 04,      9.249,      0.000,      0.000,        2.950,       -3.583,      8.000
351             ,  334 38 36 ,  101 50 44,      6.361,      0.000,      0.000,       -2.666,        5.625,     -1.306
352             ,  338 24 08 ,  102 57 50,      5.832,      0.000,      0.000,       -2.092,        5.284,     -1.308
353             ,  347 14 33 ,  102 29 34,      6.005,      0.000,      0.000,       -1.295,        5.718,     -1.299
354             ,  356 08 37 ,  103 51 12,      5.424,      0.000,      0.000,       -0.354,        5.254,     -1.299
355             ,    3 25 14 ,  102 12 06,      6.129,      0.000,      0.000,        0.357,        5.979,     -1.295
356             ,   12 54 03 ,  103 34 48,      5.517,      0.000,      0.000,        1.197,        5.227,     -1.295
357             ,   16 19 04 ,  101 40 27,      6.385,      0.000,      0.000,        1.757,        6.001,     -1.292
358             ,   26 34 40 ,  102 40 04,      5.881,      0.000,      0.000,        2.567,        5.131,     -1.290
359             ,   32 34 30 ,  106 04 20,      4.674,      0.000,      0.000,        2.418,        3.785,     -1.294
360             ,   23 36 08 ,  104 54 16,      5.028,      0.000,      0.000,        1.945,        4.452,     -1.293
361             ,   21 34 23 ,  108 13 13,      4.143,      0.000,      0.000,        1.447,        3.659,     -1.295
362             ,   11 03 06 ,  105 33 20,      4.813,      0.000,      0.000,        0.889,        4.551,     -1.291
363             ,    6 17 17 ,  108 28 07,      4.083,      0.000,      0.000,        0.424,        3.850,     -1.294
364             ,  359 19 41 ,  106 09 02,      4.628,      0.000,      0.000,       -0.052,        4.445,     -1.287
365             ,  349 08 37 ,  108 17 35,      4.141,      0.000,      0.000,       -0.740,        3.861,     -1.300
366             ,  341 51 15 ,  104 35 34,      5.147,      0.000,      0.000,       -1.551,        4.733,     -1.297
367             ,  335 43 48 ,  107 24 44,      4.320,      0.000,      0.000,       -1.694,        3.758,     -1.293
368             ,  333 44 24 ,  104 18 42,      5.260,      0.000,      0.000,       -2.255,        4.571,     -1.300
369             ,  322 55 14 ,  105 59 49,      4.728,      0.000,      0.000,       -2.740,        3.626,     -1.303
370             ,  313 23 34 ,  108 44 19,      4.052,      0.000,      0.000,       -2.788,        2.636,     -1.302
371             ,  314 00 22 ,  113 43 23,      3.241,      0.000,      0.000,       -2.134,        2.062,     -1.304
372             ,  326 59 01 ,  113 43 28,      3.222,      0.000,      0.000,       -1.607,        2.473,     -1.296
373             ,  325 03 53 ,  120 51 19,      2.532,      0.000,      0.000,       -1.245,        1.782,     -1.299
374             ,  342 12 23 ,  119 38 44,      2.622,      0.000,      0.000,       -0.696,        2.170,     -1.297
375             ,  347 21 43 ,  129 15 17,      2.044,      0.000,      0.000,       -0.346,        1.544,     -1.293
376             ,    5 58 40 ,  119 32 44,      2.607,      0.000,      0.000,        0.236,        2.256,     -1.286
377             ,   27 03 19 ,  124 33 13,      2.272,      0.000,      0.000,        0.851,        1.666,     -1.289
378             ,   28 28 41 ,  114 31 41,      3.110,      0.000,      0.000,        1.349,        2.487,     -1.291
379             ,   46 19 11 ,  116 29 32,      2.903,      0.000,      0.000,        1.879,        1.794,     -1.295
380             ,   46 03 29 ,  106 56 03,      4.444,      0.000,      0.000,        3.061,        2.950,     -1.294
381             ,   66 53 23 ,  110 35 09,      3.689,      0.000,      0.000,        3.176,        1.355,     -1.297
382             ,   77 40 10 ,  116 14 36,      2.911,      0.000,      0.000,        2.551,        0.558,     -1.287
383             ,   69 15 54 ,  119 08 10,      2.650,      0.000,      0.000,        2.165,        0.819,     -1.290
384             ,   72 16 58 ,  129 58 34,      2.009,      0.000,      0.000,        1.467,        0.469,     -1.291
385             ,   37 27 08 ,  129 58 45,      2.002,      0.000,      0.000,        0.933,        1.218,     -1.286
386             ,   33 28 54 ,  151 21 40,      1.466,      0.000,      0.000,        0.387,        0.586,     -1.286
387             ,  358 47 51 ,  133 46 10,      1.869,      0.000,      0.000,       -0.028,        1.349,     -1.293
388             ,  317 19 00 ,  145 13 14,      1.584,      0.000,      0.000,       -0.613,        0.664,     -1.301
389             ,  317 18 37 ,  124 36 19,      2.288,      0.000,      0.000,       -1.277,        1.384,     -1.299
390             ,  292 14 43 ,  125 59 55,      2.216,      0.000,      0.000,       -1.659,        0.679,     -1.302
391             ,  304 22 15 ,  117 08 46,      2.860,      0.000,      0.000,       -2.101,        1.437,     -1.305
392             ,  284 29 40 ,  114 39 29,      3.143,      0.000,      0.000,       -2.765,        0.715,     -1.311
393             ,  264 37 00 ,  114 40 13,      3.143,      0.000,      0.000,       -2.843,       -0.268,     -1.312
394             ,  249 29 25 ,  113 37 12,      3.278,      0.000,      0.000,       -2.813,       -1.052,     -1.313
395             ,  261 05 24 ,  121 02 42,      2.535,      0.000,      0.000,       -2.146,       -0.336,     -1.307
396             ,  244 24 00 ,  124 25 39,      2.309,      0.000,      0.000,       -1.718,       -0.823,     -1.306
397             ,  253 54 30 ,  134 21 32,      1.864,      0.000,      0.000,       -1.281,       -0.369,     -1.303
398             ,  220 07 48 ,  137 28 06,      1.773,      0.000,      0.000,       -0.772,       -0.916,     -1.306
399             ,  199 21 02 ,  151 35 17,      1.475,      0.000,      0.000,       -0.233,       -0.662,     -1.297
400             ,  144 24 06 ,  135 39 48,      1.803,      0.000,      0.000,        0.733,       -1.024,     -1.289
401             ,   98 52 12 ,  135 59 55,      1.789,      0.000,      0.000,        1.228,       -0.192,     -1.287
402             ,  118 13 41 ,  121 42 34,      2.453,      0.000,      0.000,        1.839,       -0.987,     -1.289
403             ,   96 24 45 ,  117 57 54,      2.758,      0.000,      0.000,        2.420,       -0.272,     -1.293
404             ,  112 44 07 ,  115 33 45,      3.005,      0.000,      0.000,        2.501,       -1.048,     -1.297
405             ,   96 20 17 ,  111 34 16,      3.529,      0.000,      0.000,        3.262,       -0.362,     -1.297
406             ,  120 31 18 ,  108 47 48,      4.033,      0.000,      0.000,        3.289,       -1.939,     -1.299
407             ,  136 32 15 ,  109 21 44,      3.915,      0.000,      0.000,        2.540,       -2.681,     -1.298
408             ,  130 58 13 ,  114 06 13,      3.171,      0.000,      0.000,        2.185,       -1.898,     -1.295
409             ,  149 44 25 ,  114 05 27,      3.153,      0.000,      0.000,        1.450,       -2.486,     -1.287
410             ,  149 44 23 ,  122 01 19,      2.429,      0.000,      0.000,        1.038,       -1.779,     -1.288
411             ,  173 42 47 ,  117 28 20,      2.793,      0.000,      0.000,        0.271,       -2.463,     -1.289
412             ,  188 48 03 ,  125 27 25,      2.232,      0.000,      0.000,       -0.278,       -1.797,     -1.295
413             ,  199 08 57 ,  115 10 24,      3.065,      0.000,      0.000,       -0.910,       -2.620,     -1.304
414             ,  212 03 08 ,  120 57 53,      2.531,      0.000,      0.000,       -1.152,       -1.839,     -1.302
415             ,  218 49 30 ,  114 01 30,      3.216,      0.000,      0.000,       -1.842,       -2.288,     -1.309
416             ,  236 58 03 ,  115 19 07,      3.066,      0.000,      0.000,       -2.324,       -1.511,     -1.311
417             ,  239 19 44 ,  111 54 07,      3.516,      0.000,      0.000,       -2.806,       -1.664,     -1.311
418             ,  225 22 33 ,  109 25 53,      3.932,      0.000,      0.000,       -2.639,       -2.605,     -1.308
419             ,  208 49 12 ,  109 54 12,      3.853,      0.000,      0.000,       -1.747,       -3.174,     -1.312
420             ,  197 34 20 ,  108 02 50,      4.224,      0.000,      0.000,       -1.212,       -3.828,     -1.308
421             ,  193 51 35 ,  112 07 25,      3.466,      0.000,      0.000,       -0.769,       -3.117,     -1.305
422             ,  181 42 01 ,  114 53 21,      3.065,      0.000,      0.000,       -0.083,       -2.779,     -1.290
423             ,  163 36 37 ,  113 09 45,      3.285,      0.000,      0.000,        0.852,       -2.897,     -1.292
424             ,  163 05 01 ,  106 31 18,      4.542,      0.000,      0.000,        1.267,       -4.166,     -1.292
425             ,  156 05 22 ,  110 27 50,      3.683,      0.000,      0.000,        1.399,       -3.155,     -1.288
426             ,  147 16 10 ,  115 53 27,      2.943,      0.000,      0.000,        1.431,       -2.227,     -1.285
427             ,  138 43 34 ,  112 28 43,      3.376,      0.000,      0.000,        2.058,       -2.344,     -1.291
428             ,  148 07 39 ,  109 34 51,      3.855,      0.000,      0.000,        1.918,       -3.084,     -1.292
429             ,  150 05 43 ,  105 02 32,      4.981,      0.000,      0.000,        2.398,       -4.170,     -1.293
430             ,  144 28 27 ,  104 22 10,      5.215,      0.000,      0.000,        2.935,       -4.111,     -1.294
431             ,  139 53 04 ,  105 05 04,      4.995,      0.000,      0.000,        3.107,       -3.688,     -1.300
432             ,  333 14 13 ,  100 19 25,      6.697,      0.000,      0.000,       -2.967,        5.883,     -1.200
433             ,  333 02 28 ,   97 33 36,      6.763,      0.000,      0.000,       -3.039,        5.976,     -0.890
434             ,  329 54 26 ,  100 51 54,      6.062,      0.000,      0.000,       -2.985,        5.151,     -1.143
435             ,  325 12 22 ,   98 43 33,      5.434,      0.000,      0.000,       -3.065,        4.411,     -0.824
436             ,  322 47 00 ,  103 30 59,      5.079,      0.000,      0.000,       -2.987,        3.932,     -1.187
437             ,  318 12 59 ,  100 32 13,      4.680,      0.000,      0.000,       -3.066,        3.431,     -0.856
438             ,  312 45 07 ,  105 49 52,      4.252,      0.000,      0.000,       -3.004,        2.777,     -1.160
439             ,  304 45 29 ,  102 21 15,      3.843,      0.000,      0.000,       -3.084,        2.140,     -0.822
440             ,  296 42 58 ,  109 22 43,      3.575,      0.000,      0.000,       -3.012,        1.516,     -1.186
441             ,  289 22 31 ,  104 22 58,      3.380,      0.000,      0.000,       -3.089,        1.086,     -0.840
442             ,  282 08 48 ,  110 50 29,      3.306,      0.000,      0.000,       -3.020,        0.650,     -1.176
443             ,  270 20 13 ,  105 20 10,      3.208,      0.000,      0.000,       -3.094,        0.018,     -0.848
444             ,  260 41 42 ,  110 42 29,      3.284,      0.000,      0.000,       -3.031,       -0.497,     -1.161
445             ,  250 30 32 ,  104 00 43,      3.397,      0.000,      0.000,       -3.107,       -1.100,     -0.823
446             ,  246 15 15 ,  109 56 40,      3.515,      0.000,      0.000,       -3.025,       -1.331,     -1.199
447             ,  241 43 34 ,  108 02 55,      3.622,      0.000,      0.000,       -3.033,       -1.631,     -1.122
448             ,  238 43 35 ,  103 13 24,      3.707,      0.000,      0.000,       -3.084,       -1.873,     -0.848
449             ,  230 01 18 ,  105 01 34,      4.051,      0.000,      0.000,       -2.998,       -2.514,     -1.050
450             ,  231 24 34 ,   94 09 47,      4.064,      0.000,      0.000,       -3.168,       -2.528,     -0.295
451             ,  225 39 59 ,   94 07 36,      4.394,      0.000,      0.000,       -3.135,       -3.063,     -0.316
452             ,  223 17 07 ,   90 51 08,      4.626,      0.000,      0.000,       -3.171,       -3.367,     -0.069
453             ,  219 20 02 ,   89 39 28,      4.999,      0.000,      0.000,       -3.169,       -3.866,      0.030
454             ,  218 13 23 ,   93 35 41,      4.992,      0.000,      0.000,       -3.083,       -3.914,     -0.313
455             ,  331 49 39 ,   91 13 32,      6.639,      0.000,      0.000,       -3.134,        5.851,     -0.142
456             ,  331 49 42 ,   84 22 05,      6.665,      0.000,      0.000,       -3.132,        5.847,      0.654
457             ,  331 49 42 ,   74 56 31,      6.852,      0.000,      0.000,       -3.124,        5.833,      1.780
458             ,  331 49 42 ,   65 08 32,      7.283,      0.000,      0.000,       -3.120,        5.825,      3.062
459             ,  331 49 43 ,   57 17 09,      7.848,      0.000,      0.000,       -3.117,        5.821,      4.241
460             ,  331 49 24 ,   49 59 25,      8.652,      0.000,      0.000,       -3.129,        5.842,      5.563
461             ,  324 18 32 ,   41 57 59,      8.076,      0.000,      0.000,       -3.151,        4.386,      6.005
462             ,  324 18 38 ,   48 40 54,      7.129,      0.000,      0.000,       -3.124,        4.349,      4.707
463             ,  324 18 34 ,   56 57 05,      6.392,      0.000,      0.000,       -3.126,        4.351,      3.486
464             ,  324 18 37 ,   67 06 51,      5.830,      0.000,      0.000,       -3.133,        4.362,      2.267
465             ,  324 18 48 ,   74 05 28,      5.586,      0.000,      0.000,       -3.134,        4.364,      1.531
466             ,  324 18 50 ,   84 32 56,      5.406,      0.000,      0.000,       -3.139,        4.371,      0.514
467             ,  324 18 25 ,   92 00 19,      5.390,      0.000,      0.000,       -3.143,        4.375,     -0.189
468             ,  314 39 47 ,   91 59 59,      4.433,      0.000,      0.000,       -3.151,        3.114,     -0.155
469             ,  314 39 59 ,   82 58 07,      4.462,      0.000,      0.000,       -3.149,        3.113,      0.546
470             ,  314 39 56 ,   71 06 07,      4.673,      0.000,      0.000,       -3.144,        3.108,      1.513
471             ,  314 40 19 ,   63 04 22,      4.956,      0.000,      0.000,       -3.142,        3.106,      2.244
472             ,  314 40 12 ,   53 49 38,      5.466,      0.000,      0.000,       -3.138,        3.102,      3.226
473             ,  314 39 57 ,   44 39 19,      6.272,      0.000,      0.000,       -3.135,        3.099,      4.462
474             ,  314 39 40 ,   36 07 56,      7.525,      0.000,      0.000,       -3.156,        3.119,      6.078
475             ,  298 47 33 ,   30 26 24,      7.132,      0.000,      0.000,       -3.167,        1.740,      6.149
476             ,  298 47 38 ,   34 49 28,      6.297,      0.000,      0.000,       -3.152,        1.732,      5.170
477             ,  298 47 51 ,   45 45 45,      5.010,      0.000,      0.000,       -3.146,        1.729,      3.495
478             ,  298 47 46 ,   55 43 24,      4.354,      0.000,      0.000,       -3.153,        1.733,      2.452
479             ,  298 47 45 ,   64 56 35,      3.975,      0.000,      0.000,       -3.155,        1.734,      1.683
480             ,  298 47 50 ,   77 22 36,      3.692,      0.000,      0.000,       -3.158,        1.736,      0.807
481             ,  298 47 35 ,   92 19 33,      3.610,      0.000,      0.000,       -3.161,        1.737,     -0.147
482             ,  280 21 13 ,   92 19 20,      3.224,      0.000,      0.000,       -3.169,        0.579,     -0.131
483             ,  280 21 07 ,   76 50 03,      3.302,      0.000,      0.000,       -3.163,        0.578,      0.752
484             ,  280 21 22 ,   63 57 54,      3.576,      0.000,      0.000,       -3.160,        0.578,      1.569
485             ,  280 21 19 ,   52 48 56,      4.034,      0.000,      0.000,       -3.161,        0.578,      2.438
486             ,  280 21 22 ,   42 29 19,      4.743,      0.000,      0.000,       -3.152,        0.576,      3.498
487             ,  280 21 11 ,   34 14 38,      5.692,      0.000,      0.000,       -3.151,        0.576,      4.705
488             ,  280 20 26 ,   27 39 43,      6.947,      0.000,      0.000,       -3.173,        0.579,      6.153
489             ,  258 55 07 ,   27 43 02,      6.966,      0.000,      0.000,       -3.180,       -0.623,      6.167
490             ,  258 55 07 ,   34 25 10,      5.691,      0.000,      0.000,       -3.157,       -0.618,      4.695
491             ,  258 55 10 ,   43 41 19,      4.661,      0.000,      0.000,       -3.160,       -0.619,      3.370
492             ,  258 55 08 ,   54 31 28,      3.957,      0.000,      0.000,       -3.162,       -0.619,      2.296
493             ,  258 55 09 ,   64 39 12,      3.570,      0.000,      0.000,       -3.166,       -0.620,      1.528
494             ,  258 55 09 ,   80 07 43,      3.279,      0.000,      0.000,       -3.170,       -0.621,      0.562
495             ,  258 54 49 ,   92 52 54,      3.235,      0.000,      0.000,       -3.171,       -0.621,     -0.163
496             ,  237 24 51 ,   92 52 48,      3.781,      0.000,      0.000,       -3.182,       -2.034,     -0.190
497             ,  236 31 52 ,   79 51 38,      3.869,      0.000,      0.000,       -3.177,       -2.100,      0.681
498             ,  238 31 43 ,   66 01 24,      4.072,      0.000,      0.000,       -3.173,       -1.943,      1.655
499             ,  238 31 25 ,   51 50 17,      4.719,      0.000,      0.000,       -3.164,       -1.937,      2.916
500             ,  238 31 28 ,   41 56 47,      5.560,      0.000,      0.000,       -3.170,       -1.941,      4.135
501             ,  238 31 15 ,   35 31 28,      6.404,      0.000,      0.000,       -3.173,       -1.943,      5.212
502             ,  238 21 02 ,   31 15 40,      7.192,      0.000,      0.000,       -3.177,       -1.958,      6.148
503             ,  226 57 17 ,   35 37 19,      7.486,      0.000,      0.000,       -3.187,       -2.976,      6.085
504             ,  226 57 09 ,   42 46 39,      6.402,      0.000,      0.000,       -3.178,       -2.968,      4.699
505             ,  226 56 48 ,   51 13 47,      5.588,      0.000,      0.000,       -3.184,       -2.974,      3.499
506             ,  226 12 00 ,   58 43 50,      5.156,      0.000,      0.000,       -3.181,       -3.050,      2.676
507             ,  226 11 09 ,   72 20 39,      4.626,      0.000,      0.000,       -3.181,       -3.052,      1.403
508             ,  226 11 07 ,   88 00 45,      4.417,      0.000,      0.000,       -3.185,       -3.056,      0.153
509             ,  219 55 04 ,   85 40 02,      4.989,      0.000,      0.000,       -3.192,       -3.815,      0.377
510             ,  219 55 25 ,   75 38 47,      5.129,      0.000,      0.000,       -3.189,       -3.810,      1.271
511             ,  219 55 24 ,   68 28 41,      5.338,      0.000,      0.000,       -3.187,       -3.809,      1.958
512             ,  219 55 24 ,   57 00 17,      5.924,      0.000,      0.000,       -3.189,       -3.810,      3.226
513             ,  219 55 29 ,   48 37 29,      6.618,      0.000,      0.000,       -3.187,       -3.809,      4.375
514             ,  219 55 14 ,   42 45 15,      7.328,      0.000,      0.000,       -3.193,       -3.815,      5.381
515             ,  219 55 17 ,   38 52 04,      7.944,      0.000,      0.000,       -3.199,       -3.823,      6.185
516             ,  332 05 11 ,   44 32 05,      9.305,      0.000,      0.000,       -3.055,        5.767,      6.633
517             ,  335 08 14 ,   39 44 33,      9.767,      0.000,      0.000,       -2.625,        5.666,      7.510
518             ,  326 45 21 ,   38 21 12,      8.709,      0.000,      0.000,       -2.963,        4.520,      6.830
519             ,  325 57 38 ,   30 42 41,      8.934,      0.000,      0.000,       -2.554,        3.781,      7.681
520             ,  309 46 27 ,   30 45 44,      7.774,      0.000,      0.000,       -3.056,        2.544,      6.680
521             ,  305 28 41 ,   21 59 37,      8.344,      0.000,      0.000,       -2.545,        1.814,      7.737
522             ,  288 14 34 ,   26 13 44,      7.365,      0.000,      0.000,       -3.092,        1.019,      6.607
523             ,  279 45 35 ,   18 16 35,      8.199,      0.000,      0.000,       -2.534,        0.436,      7.785
524             ,  263 36 30 ,   24 42 52,      7.362,      0.000,      0.000,       -3.059,       -0.343,      6.688
525             ,  247 52 08 ,   19 47 52,      8.191,      0.000,      0.000,       -2.570,       -1.045,      7.707
526             ,  238 49 46 ,   28 05 26,      7.595,      0.000,      0.000,       -3.060,       -1.851,      6.701
527             ,  225 12 41 ,   25 20 09,      8.508,      0.000,      0.000,       -2.584,       -2.565,      7.690
528             ,  224 17 25 ,   33 15 47,      8.002,      0.000,      0.000,       -3.065,       -3.142,      6.691
529             ,  217 11 45 ,   32 56 39,      8.584,      0.000,      0.000,       -2.822,       -3.719,      7.204
530             ,  210 08 08 ,   32 12 55,      9.329,      0.000,      0.000,       -2.497,       -4.301,      7.893
531             ,   84 18 09 ,   90 00 24,      2.632,      0.000,      0.000,        2.619,        0.261,     -0.000
532             ,  350 11 36 ,  138 08 46,      1.719,      0.000,      0.000,       -0.195,        1.130,     -1.280
