   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
200             ,  297 43 06 ,   37 19 57,      6.056,      0.000,      0.000,       -3.251,        1.708,      4.816
201             ,  293 54 28 ,   31 46 18,      6.744,      0.000,      0.000,       -3.246,        1.439,      5.733
202             ,  297 41 43 ,   28 58 16,      7.570,      0.000,      0.000,       -3.247,        1.704,      6.623
203             ,  294 22 07 ,   25 23 40,      8.300,      0.000,      0.000,       -3.242,        1.469,      7.498
204             ,  271 06 19 ,   23 28 41,      8.166,      0.000,      0.000,       -3.253,        0.063,      7.490
205             ,  265 28 29 ,   23 32 26,      8.163,      0.000,      0.000,       -3.250,       -0.257,      7.484
206             ,  270 25 44 ,   28 13 31,      6.879,      0.000,      0.000,       -3.253,        0.024,      6.061
207             ,  264 00 31 ,   33 02 28,      5.993,      0.000,      0.000,       -3.250,       -0.341,      5.024
208             ,  270 51 52 ,   38 49 18,      5.192,      0.000,      0.000,       -3.254,        0.049,      4.045
209             ,  263 21 57 ,   46 08 02,      4.535,      0.000,      0.000,       -3.247,       -0.378,      3.142
210             ,  270 29 13 ,   55 06 31,      3.967,      0.000,      0.000,       -3.254,        0.028,      2.269
211             ,  263 07 35 ,   67 22 19,      3.543,      0.000,      0.000,       -3.247,       -0.391,      1.363
212             ,  271 17 54 ,   79 41 08,      3.309,      0.000,      0.000,       -3.255,        0.074,      0.592
213             ,  262 53 18 ,   90 45 07,      3.273,      0.000,      0.000,       -3.248,       -0.405,     -0.043
214             ,  270 11 47 ,  106 05 12,      3.383,      0.000,      0.000,       -3.251,        0.011,     -0.937
215             ,  262 25 41 ,  111 21 35,      3.519,      0.000,      0.000,       -3.248,       -0.432,     -1.282
216             ,  240 53 02 ,  109 18 26,      3.918,      0.000,      0.000,       -3.231,       -1.799,     -1.296
217             ,  237 14 05 ,   99 51 45,      3.895,      0.000,      0.000,       -3.227,       -2.077,     -0.667
218             ,  241 45 07 ,   90 15 43,      3.666,      0.000,      0.000,       -3.229,       -1.735,     -0.017
219             ,  238 29 14 ,   78 46 54,      3.861,      0.000,      0.000,       -3.229,       -1.980,      0.751
220             ,  241 59 43 ,   69 10 35,      3.916,      0.000,      0.000,       -3.231,       -1.718,      1.392
221             ,  237 53 19 ,   60 35 57,      4.378,      0.000,      0.000,       -3.231,       -2.028,      2.149
222             ,  241 51 30 ,   51 36 12,      4.674,      0.000,      0.000,       -3.230,       -1.728,      2.903
223             ,  238 15 52 ,   45 23 05,      5.342,      0.000,      0.000,       -3.234,       -2.000,      3.752
224             ,  242 23 20 ,   38 38 30,      5.854,      0.000,      0.000,       -3.239,       -1.694,      4.573
225             ,  238 56 54 ,   34 50 46,      6.618,      0.000,      0.000,       -3.240,       -1.951,      5.431
226             ,  242 29 46 ,   29 49 05,      7.358,      0.000,      0.000,       -3.245,       -1.690,      6.384
227             ,  239 59 45 ,   26 36 37,      8.383,      0.000,      0.000,       -3.252,       -1.878,      7.495
228             ,  195 13 04 ,   36 26 58,      9.635,      0.000,      0.000,       -1.503,       -5.524,      7.750
229             ,  199 34 14 ,   37 31 55,      9.640,      0.000,      0.000,       -1.967,       -5.533,      7.644
230             ,  195 21 56 ,   41 00 12,      8.734,      0.000,      0.000,       -1.518,       -5.525,      6.591
231             ,  199 08 51 ,   45 40 18,      8.205,      0.000,      0.000,       -1.925,       -5.544,      5.733
232             ,  195 23 55 ,   48 39 26,      7.645,      0.000,      0.000,       -1.524,       -5.534,      5.050
233             ,  199 07 43 ,   54 39 10,      7.201,      0.000,      0.000,       -1.925,       -5.549,      4.166
234             ,  195 17 57 ,   59 25 35,      6.672,      0.000,      0.000,       -1.516,       -5.541,      3.394
235             ,  199 29 23 ,   66 17 18,      6.438,      0.000,      0.000,       -1.967,       -5.557,      2.589
236             ,  195 03 31 ,   73 04 09,      6.008,      0.000,      0.000,       -1.493,       -5.550,      1.749
237             ,  199 17 20 ,   78 44 22,      6.005,      0.000,      0.000,       -1.946,       -5.559,      1.173
238             ,  194 35 31 ,   84 59 52,      5.759,      0.000,      0.000,       -1.445,       -5.552,      0.502
239             ,  199 51 22 ,   92 32 19,      5.921,      0.000,      0.000,       -2.009,       -5.564,     -0.262
240             ,  195 02 26 ,  101 47 31,      5.883,      0.000,      0.000,       -1.494,       -5.561,     -1.202
241             ,  181 05 00 ,  102 43 03,      5.681,      0.000,      0.000,       -0.105,       -5.541,     -1.251
242             ,  184 09 42 ,  100 32 24,      5.659,      0.000,      0.000,       -0.404,       -5.549,     -1.035
243             ,  182 04 57 ,   93 25 59,      5.555,      0.000,      0.000,       -0.202,       -5.541,     -0.333
244             ,  184 38 51 ,   85 27 21,      5.579,      0.000,      0.000,       -0.451,       -5.543,      0.442
245             ,  179 25 45 ,   78 32 05,      5.648,      0.000,      0.000,        0.055,       -5.535,      1.123
246             ,  184 12 23 ,   69 13 38,      5.942,      0.000,      0.000,       -0.408,       -5.541,      2.107
247             ,  179 20 32 ,   63 26 03,      6.186,      0.000,      0.000,        0.064,       -5.533,      2.767
248             ,  183 49 36 ,   56 32 20,      6.650,      0.000,      0.000,       -0.370,       -5.535,      3.667
249             ,  179 15 57 ,   51 43 58,      7.048,      0.000,      0.000,        0.071,       -5.533,      4.365
250             ,  184 30 29 ,   46 49 02,      7.610,      0.000,      0.000,       -0.436,       -5.532,      5.208
251             ,  178 58 54 ,   41 45 57,      8.302,      0.000,      0.000,        0.098,       -5.529,      6.192
252             ,  184 06 19 ,   38 58 58,      8.806,      0.000,      0.000,       -0.397,       -5.526,      6.846
253             ,  179 22 58 ,   35 46 09,      9.451,      0.000,      0.000,        0.060,       -5.524,      7.668
254             ,  167 07 40 ,   36 29 58,      9.551,      0.000,      0.000,        1.266,       -5.538,      7.678
255             ,  163 17 35 ,   40 42 14,      8.868,      0.000,      0.000,        1.663,       -5.539,      6.723
256             ,  167 20 06 ,   45 14 32,      7.999,      0.000,      0.000,        1.245,       -5.542,      5.632
257             ,  163 15 25 ,   49 31 33,      7.604,      0.000,      0.000,        1.666,       -5.539,      4.936
258             ,  166 38 23 ,   54 40 43,      6.980,      0.000,      0.000,        1.316,       -5.541,      4.035
259             ,  163 32 35 ,   62 37 11,      6.503,      0.000,      0.000,        1.636,       -5.538,      2.991
260             ,  167 32 07 ,   68 27 36,      6.099,      0.000,      0.000,        1.224,       -5.539,      2.239
261             ,  163 01 25 ,   75 06 47,      5.990,      0.000,      0.000,        1.690,       -5.537,      1.539
262             ,  167 53 59 ,   80 31 43,      5.739,      0.000,      0.000,        1.187,       -5.535,      0.944
263             ,  162 59 37 ,   87 20 33,      5.790,      0.000,      0.000,        1.692,       -5.531,      0.268
264             ,  163 55 46 ,  100 27 31,      5.848,      0.000,      0.000,        1.592,       -5.526,     -1.062
265             ,  153 05 15 ,  102 11 44,      6.330,      0.000,      0.000,        2.800,       -5.517,     -1.337
266             ,  202 50 02 ,  100 14 03,      6.993,      0.000,      0.000,       -2.671,       -6.343,     -1.243
267             ,  201 14 25 ,   91 59 43,      6.802,      0.000,      0.000,       -2.463,       -6.336,     -0.237
268             ,  203 08 21 ,   83 48 09,      6.921,      0.000,      0.000,       -2.704,       -6.327,      0.747
269             ,  201 18 55 ,   73 59 18,      7.063,      0.000,      0.000,       -2.468,       -6.324,      1.948
270             ,  203 17 30 ,   65 47 46,      7.541,      0.000,      0.000,       -2.720,       -6.318,      3.092
271             ,  201 22 33 ,   58 35 20,      7.939,      0.000,      0.000,       -2.470,       -6.309,      4.138
272             ,  203 06 46 ,   52 53 11,      8.596,      0.000,      0.000,       -2.691,       -6.304,      5.187
273             ,  201 10 29 ,   47 57 24,      9.102,      0.000,      0.000,       -2.442,       -6.303,      6.095
274             ,  203 19 01 ,   44 35 33,      9.761,      0.000,      0.000,       -2.713,       -6.293,      6.951
275             ,  201 42 29 ,   41 21 51,     10.260,      0.000,      0.000,       -2.508,       -6.300,      7.701
276             ,  190 13 54 ,   39 47 42,      9.975,      0.000,      0.000,       -1.134,       -6.283,      7.664
277             ,  187 17 06 ,   41 55 23,      9.487,      0.000,      0.000,       -0.804,       -6.288,      7.059
278             ,  190 09 56 ,   46 40 50,      8.786,      0.000,      0.000,       -1.128,       -6.292,      6.027
279             ,  186 36 13 ,   50 45 08,      8.181,      0.000,      0.000,       -0.729,       -6.294,      5.176
280             ,  190 12 25 ,   55 38 38,      7.752,      0.000,      0.000,       -1.134,       -6.298,      4.375
281             ,  186 40 08 ,   62 08 42,      7.174,      0.000,      0.000,       -0.737,       -6.300,      3.352
282             ,  189 58 14 ,   68 38 08,      6.876,      0.000,      0.000,       -1.109,       -6.307,      2.505
283             ,  186 45 00 ,   74 36 29,      6.589,      0.000,      0.000,       -0.747,       -6.308,      1.749
284             ,  190 15 06 ,   81 50 54,      6.486,      0.000,      0.000,       -1.143,       -6.318,      0.920
285             ,  186 19 57 ,   88 27 02,      6.354,      0.000,      0.000,       -0.701,       -6.313,      0.172
286             ,  190 42 21 ,   93 15 41,      6.443,      0.000,      0.000,       -1.195,       -6.320,     -0.367
287             ,  186 49 05 ,  100 57 59,      6.485,      0.000,      0.000,       -0.756,       -6.321,     -1.234
288             ,  175 50 02 ,  101 01 56,      6.432,      0.000,      0.000,        0.459,       -6.296,     -1.231
289             ,  171 41 56 ,   93 57 28,      6.383,      0.000,      0.000,        0.919,       -6.301,     -0.441
290             ,  175 30 28 ,   85 11 44,      6.328,      0.000,      0.000,        0.494,       -6.286,      0.530
291             ,  171 42 29 ,   78 52 38,      6.492,      0.000,      0.000,        0.919,       -6.304,      1.252
292             ,  176 09 26 ,   70 36 24,      6.690,      0.000,      0.000,        0.423,       -6.296,      2.221
293             ,  171 24 54 ,   63 47 37,      7.107,      0.000,      0.000,        0.952,       -6.305,      3.139
294             ,  176 20 49 ,   57 38 41,      7.469,      0.000,      0.000,        0.402,       -6.296,      3.997
295             ,  171 26 49 ,   53 45 17,      7.905,      0.000,      0.000,        0.948,       -6.305,      4.674
296             ,  175 50 09 ,   49 32 15,      8.294,      0.000,      0.000,        0.458,       -6.294,      5.383
